time,A_F,A_V,A_L,L_F,L_V,L_L,T_F,T_V,T_L,Action
252296,-90,1029,49,-54,990,80,48,1009,135,0
252312,20,1088,19,-90,990,111,48,1000,135,0
252328,-222,1058,39,-172,1009,131,38,1019,135,0
252343,-80,1009,49,-172,944,151,67,1009,174,0
252359,-151,1029,49,-181,981,121,48,1009,155,0
252375,-141,1039,49,-118,962,90,58,971,155,0
252390,-131,1049,69,-136,1000,70,48,1009,145,0
252406,-121,1039,89,-72,981,111,38,1009,165,0
252421,-121,1009,108,-63,972,111,29,1009,155,0
252437,-101,1029,99,-63,990,90,19,1009,126,0
252453,-111,1058,79,-63,990,90,19,1000,135,0
252468,-101,1029,49,-54,990,70,29,990,165,0
252484,-90,1039,69,-63,990,80,29,990,165,0
252500,-90,1058,49,-72,990,70,58,1009,126,0
252515,-90,1029,79,-45,981,80,58,1009,126,0
252531,-90,1029,79,-36,981,70,67,1000,145,0
252546,-60,1058,89,-54,972,90,58,990,126,0
252562,-101,1049,59,-100,990,101,67,1000,145,0
252578,-131,1029,49,-154,1000,121,38,990,145,0
252593,-131,1029,49,-190,962,131,38,990,145,0
252609,-171,1039,59,-218,972,131,48,980,174,0
252625,-151,1029,69,-181,981,121,38,1028,135,0
252640,-141,1009,89,-136,972,101,38,1019,135,0
252656,-121,1019,99,-100,990,101,38,1019,135,0
252671,-101,1029,79,-72,981,101,19,1028,155,0
252687,-90,1000,69,-45,990,60,38,1028,116,0
252703,-80,1029,19,-54,981,50,19,1028,165,0
252718,-90,1029,29,-63,990,50,9,1019,126,0
252734,-101,1039,49,-72,990,70,38,1000,126,0
252750,-111,1039,59,-63,972,80,48,1009,135,0
252765,-121,1078,99,-136,990,121,48,1038,145,0
252781,-181,1039,79,-154,990,131,58,1028,145,0
252796,-151,1029,79,-154,953,121,67,1019,126,0
252812,-141,1019,89,-127,962,121,58,1009,155,0
252828,-121,1029,79,-127,962,121,38,1009,126,0
252843,-111,1029,79,-72,972,101,19,990,145,0
252859,-111,1019,59,-72,972,101,9,1000,135,0
252875,-90,1029,59,-72,981,70,19,971,165,0
252890,-90,1029,39,-54,1000,70,9,990,155,0
252906,-101,1049,89,-63,990,90,19,1000,155,0
252921,-90,1029,49,-54,1009,60,9,1019,155,0
252937,-101,1009,79,-27,990,80,29,1028,145,0
252953,-90,1019,89,-18,981,70,58,1028,135,0
252968,-80,1068,108,-127,990,151,48,1019,165,0
252984,-131,1058,49,-127,990,151,77,1009,165,0
253000,-191,1049,49,-236,981,131,77,990,155,0
253015,-151,1039,69,-209,972,121,67,1019,155,0
253031,-151,1029,59,-181,972,121,58,1019,126,0
253046,-121,1029,59,-136,962,111,67,990,126,0
253062,-111,1000,69,-100,962,101,48,1009,135,0
253078,-111,1019,69,-90,990,80,29,1009,135,0
253093,-90,1019,39,-72,990,60,19,1009,155,0
253109,-90,1029,39,-36,1000,60,0,1009,155,0
253125,-111,1029,59,-45,981,111,0,1019,135,0
253140,-90,1039,69,-54,981,101,19,1009,155,0
253156,-101,1049,59,-90,1009,101,19,1019,155,0
253171,-60,1058,69,-118,981,121,58,1019,165,0
253187,-161,1039,79,-136,981,111,67,1019,145,0
253203,-111,1039,79,-154,962,131,77,1019,135,0
253218,-131,1019,69,-136,972,101,67,1019,155,0
253234,-131,1019,69,-136,962,90,38,1009,145,0
253250,-111,1029,59,-109,972,90,29,1019,126,0
253265,-111,1029,69,-90,981,80,9,1019,126,0
253281,-80,1019,79,-54,990,70,19,1009,145,0
253296,-101,1029,89,-72,990,90,29,990,155,0
253312,-101,1039,59,-72,990,90,29,1028,135,0
253328,-101,1029,49,-81,990,70,48,1009,145,0
253343,-101,1019,69,-54,972,101,38,1019,145,0
253359,-20,1058,69,-127,990,131,67,1009,145,0
253375,-181,1058,59,-145,1000,121,38,1019,145,0
253390,-161,1039,69,-181,972,171,58,990,155,0
253406,-151,1009,69,-163,962,131,58,990,135,0
253421,-131,1039,79,-127,962,101,38,1000,126,0
253437,-111,1019,69,-100,972,101,38,990,116,0
253453,-111,1009,69,-81,990,70,9,990,135,0
253468,-101,1029,69,-72,990,80,19,1009,145,0
253484,-70,1029,59,-72,1000,60,19,1009,155,0
253500,-121,1039,59,-90,981,80,19,1019,165,0
253515,-101,1039,59,-109,981,80,38,1019,135,0
253531,-121,1049,59,-118,990,101,48,1019,126,0
253546,-131,1029,59,-118,981,121,29,1028,135,0
253562,-101,1019,79,-109,990,131,48,1019,97,0
253578,-121,1009,89,-81,972,111,48,1019,135,0
253593,-121,1029,89,-100,981,111,38,1019,126,0
253609,-111,1029,69,-90,972,90,19,1000,126,0
253625,-121,1039,39,-109,990,90,29,1009,135,0
253640,-101,1029,79,-109,990,90,19,990,165,0
253656,-111,1029,69,-100,990,90,29,1000,135,0
253671,-111,1029,69,-72,981,90,19,1000,155,0
253687,-90,1029,69,-54,972,101,9,1019,126,0
253703,-101,1029,69,-81,990,80,38,1000,213,0
253718,-101,1029,69,-109,1000,101,19,1019,155,0
253734,-111,1049,29,-145,981,101,48,1009,155,0
253750,-121,1029,79,-145,972,111,67,990,145,0
253765,-131,1019,79,-145,972,111,48,1009,135,0
253781,-121,1029,69,-145,981,141,48,1019,126,0
253796,-121,1029,69,-145,1000,121,19,1019,135,0
253812,-121,1029,49,-136,990,101,19,1019,135,0
253828,-101,1029,69,-136,981,90,19,1028,126,0
253843,-101,1029,69,-81,981,111,9,1009,116,0
253859,-111,1039,69,-63,990,70,0,990,126,0
253875,-111,1039,69,-63,972,70,9,1000,126,0
253890,-90,1009,59,-90,990,101,9,980,126,0
253906,-101,1039,69,-81,981,101,9,1000,135,0
253921,-121,1058,69,-81,990,121,29,1028,165,0
253937,-121,1039,69,-81,990,80,38,1000,145,0
253953,-111,1009,89,-45,972,90,38,1009,126,0
253968,-161,1078,49,-100,981,121,38,1000,116,0
253984,-141,1049,59,-145,1000,90,38,1009,135,0
254000,-161,1019,69,-227,981,121,48,1019,165,0
254015,-161,1019,69,-181,962,121,67,1009,106,0
254031,-141,1029,69,-172,962,111,58,1000,97,0
254046,-141,1029,69,-136,972,121,38,1019,116,0
254062,-131,1009,79,-127,981,90,29,1028,126,0
254078,-141,1029,69,-145,990,101,29,1028,126,0
254093,-131,1049,29,-109,990,111,0,1057,135,0
254109,-121,1039,59,-100,990,111,0,1038,116,0
254125,-121,1029,59,-72,972,101,-9,1009,116,0
254140,-101,1029,89,-81,972,101,0,990,126,0
254156,-121,1019,59,-100,990,90,29,1000,126,0
254171,-90,1039,69,-127,990,101,48,990,165,0
254187,-141,1039,39,-127,972,111,29,1009,135,0
254203,-131,1029,49,-127,962,101,29,1009,106,0
254218,-121,1009,79,-109,972,131,29,1000,116,0
254234,-121,1009,79,-109,962,101,38,980,126,0
254250,-121,1029,79,-127,981,111,19,1009,126,0
254265,-111,1029,59,-109,1000,90,29,1019,155,0
254281,-111,1019,59,-100,972,80,9,1019,155,0
254296,-111,1019,49,-90,981,90,38,1000,126,0
254312,-131,1039,69,-81,981,80,29,1028,116,0
254328,-111,1019,69,-90,962,131,29,1000,116,0
254343,10,1068,49,-163,1027,111,48,1019,135,0
254359,-232,1058,29,-181,990,141,58,1019,145,0
254375,-111,1049,29,-172,981,90,58,1009,135,0
254390,-111,1029,29,-81,972,50,87,1009,135,0
254406,-121,1029,69,-109,972,101,58,1009,97,0
254421,-70,1039,59,-118,990,90,58,1009,97,0
254437,-161,1039,59,-145,981,111,38,1009,116,0
254453,-131,1029,59,-172,981,121,29,1009,145,0
254468,-121,1029,49,-118,981,70,19,1000,116,0
254484,-121,1039,89,-118,972,101,19,1000,116,0
254500,-121,1009,69,-118,990,121,29,1009,116,0
254515,-101,1029,59,-127,981,111,9,1000,116,0
254531,-131,1019,49,-118,981,101,-9,1009,97,0
254546,-141,1029,59,-109,972,101,9,1000,145,0
254562,-121,1009,39,-90,962,101,9,1019,97,0
254578,-111,1029,69,-100,972,101,19,1000,106,0
254593,-141,1019,69,-127,972,111,38,1009,97,0
254609,-121,1029,69,-127,972,111,48,1028,97,0
254625,-111,1049,39,-127,981,111,48,1009,106,0
254640,-151,1039,39,-145,990,70,38,1000,145,0
254656,-121,1029,49,-136,972,90,29,1019,126,0
254671,-131,1039,59,-145,981,111,38,1000,116,0
254687,-141,1029,99,-154,972,121,38,1009,126,0
254703,-141,1029,69,-154,981,121,38,1028,126,0
254718,-121,1039,49,-118,972,90,29,1019,126,0
254734,-131,1029,29,-145,990,80,19,1019,126,0
254750,-121,1009,49,-109,990,70,19,1000,116,0
254765,-101,1029,69,-100,990,70,29,1000,116,0
254781,-101,1039,69,-90,981,90,48,1000,116,0
254796,-141,1039,59,-109,981,90,38,1009,116,0
254812,-121,1029,89,-127,981,90,29,1000,135,0
254828,-121,1039,49,-145,990,90,9,1009,135,0
254843,-131,1039,59,-136,990,80,19,1000,145,0
254859,-131,1039,59,-136,981,101,38,1019,116,0
254875,-131,1039,49,-145,972,121,29,1009,116,0
254890,-131,1039,59,-127,981,131,19,1028,106,0
254906,-131,1049,59,-154,1000,121,19,1019,106,0
254921,-121,1029,49,-145,972,121,9,1038,116,0
254937,-121,1029,49,-145,962,101,38,1009,126,0
254953,-151,1029,39,-145,972,90,9,1000,116,0
254968,-131,1029,49,-136,972,111,0,990,106,0
254984,-131,1029,49,-136,981,111,-9,990,106,0
255000,-121,1009,59,-127,990,80,9,980,126,0
255015,-131,1029,69,-127,981,111,38,1009,145,0
255031,-121,1039,69,-127,990,111,38,1019,126,0
255046,-121,1039,69,-136,1000,121,19,1028,126,0
255062,-121,1049,39,-118,981,101,19,1028,126,0
255078,-131,1049,79,-136,972,101,29,1019,184,0
255093,-121,1039,69,-127,972,141,19,1000,116,0
255109,-101,1019,79,-118,990,121,9,1000,116,0
255125,-151,1029,99,-127,972,111,0,1009,106,0
255140,-121,1019,59,-127,981,111,0,1019,106,0
255156,-141,1019,59,-118,990,90,0,1019,116,0
255171,-111,1019,49,-118,981,60,9,1028,126,0
255187,-121,1039,39,-109,990,101,9,1028,145,0
255203,-111,1029,59,-109,981,70,38,990,126,0
255218,-131,1019,49,-118,981,90,48,1000,135,0
255234,-131,1019,49,-90,972,60,29,1000,135,0
255250,-151,1019,49,-90,962,80,48,990,116,0
255265,-60,1029,69,-136,1000,90,48,990,126,0
255281,-161,1039,49,-181,981,151,58,1028,126,0
255296,-161,1039,49,-200,972,141,77,1009,145,0
255312,-151,1039,69,-154,981,111,67,1019,126,0
255328,-171,1019,69,-163,962,111,48,1009,87,0
255343,-141,1029,49,-136,972,121,48,990,106,0
255359,-111,1058,59,-154,1000,80,19,1009,126,0
255375,-111,1058,59,-136,981,101,0,1038,126,0
255390,-141,1058,29,-136,981,80,0,1028,116,0
255406,-111,1039,49,-109,981,101,-9,1028,135,0
255421,-111,1039,49,-100,981,101,-19,1038,87,0
255437,-121,1029,69,-109,972,131,0,1009,116,0
255453,-131,1019,69,-109,972,131,0,1019,116,0
255468,-141,1019,69,-118,981,101,0,1000,87,0
255484,-131,1009,59,-109,962,90,19,1000,106,0
255500,-121,1029,49,-127,972,90,19,1000,126,0
255515,-131,1019,59,-118,962,80,19,1000,135,0
255531,-121,1029,49,-118,990,90,29,1009,126,0
255546,-90,1029,49,-118,972,101,29,1009,135,0
255562,-121,1058,69,-145,1000,111,48,1028,126,0
255578,-191,1049,29,-172,990,121,48,1019,135,0
255593,-131,1039,39,-163,953,141,38,1028,126,0
255609,-131,1009,49,-136,972,90,38,1009,97,0
255625,-141,1009,59,-127,972,101,38,1009,97,0
255640,-111,1029,79,-136,981,111,29,1009,116,0
255656,-141,1029,49,-127,981,111,9,1009,126,0
255671,-121,1049,59,-154,981,121,19,1000,145,0
255687,-131,1029,49,-127,981,90,9,1000,126,0
255703,-121,1019,69,-127,972,111,9,1009,126,0
255718,-151,1029,79,-136,962,111,19,1009,135,0
255734,-101,1058,89,-127,1009,101,29,1019,126,0
255750,-141,1049,49,-127,981,121,29,1019,135,0
255765,-131,1039,79,-145,981,131,19,1038,126,0
255781,-121,1029,59,-100,981,80,19,1019,135,0
255796,-121,1009,49,-90,972,90,38,1000,126,0
255812,-131,1009,39,-100,972,60,19,1000,126,0
255828,-121,1029,29,-118,981,70,19,980,97,0
255843,-131,1019,39,-127,981,70,29,990,126,0
255859,-131,1009,69,-100,962,101,19,1000,116,0
255875,-141,1029,79,-81,981,121,29,1009,116,0
255890,-131,1029,99,-72,972,121,38,1019,126,0
255906,-90,1049,79,-127,1009,121,29,1009,145,0
255921,-101,1068,19,-209,1018,121,38,1019,165,0
255937,-181,1058,29,-190,981,101,29,1019,145,0
255953,-141,1039,39,-145,962,111,38,1019,155,0
255968,-131,1000,49,-127,953,121,29,1000,106,0
255984,-131,1009,59,-127,962,111,48,990,116,0
256000,-121,1078,29,-163,990,111,38,1000,126,0
256015,-121,1078,29,-163,1000,101,19,1038,126,0
256031,-111,1058,49,-154,1018,50,38,1019,135,0
256046,-161,1039,-9,-163,990,70,19,1028,116,0
256062,-111,1039,0,-136,1000,50,29,1000,145,0
256078,-131,1009,69,-90,962,80,9,1009,126,0
256093,-131,1019,79,-81,972,121,9,990,106,0
256109,-151,1009,108,-63,962,121,-9,1000,77,0
256125,-131,1000,89,-63,962,121,-9,990,126,0
256140,-121,1019,59,-72,962,141,0,1000,145,0
256156,-131,1029,49,-90,981,101,19,1019,135,0
256171,-121,1039,29,-109,990,80,29,1019,145,0
256187,-121,1000,49,-72,972,60,48,1019,145,0
256203,20,1039,59,-154,1009,90,67,980,135,0
256218,-212,1107,-29,-154,1009,90,58,1019,145,0
256234,-141,1049,29,-272,981,111,77,1028,165,0
256250,-181,1009,19,-190,953,121,67,1019,145,0
256265,-151,1009,79,-190,981,90,77,1000,126,0
256281,-181,1049,69,-190,953,121,58,1009,106,0
256296,-151,1019,59,-154,981,121,29,1000,116,0
256312,-141,1019,59,-136,972,90,9,1009,106,0
256328,-141,1009,69,-118,962,101,0,1009,126,0
256343,-101,1049,79,-109,981,80,0,1000,126,0
256359,-101,1049,59,-136,1009,90,-9,1019,135,0
256375,-131,1049,39,-118,981,80,9,1057,126,0
256390,-121,1009,49,-118,972,90,19,1019,155,0
256406,-111,1019,49,-72,972,80,29,990,126,0
256421,-111,1009,69,-72,981,60,38,1000,97,0
256437,-101,1009,79,-118,981,90,38,1000,97,0
256453,-131,1039,59,-127,972,131,48,1019,116,0
256468,-121,1039,49,-127,972,131,29,1019,116,0
256484,-161,1029,49,-154,1000,131,29,1009,174,0
256500,-121,1029,59,-154,981,101,19,1019,135,0
256515,-121,1009,59,-127,962,80,29,1000,126,0
256531,-131,1029,59,-118,981,90,19,1000,135,0
256546,-131,1009,69,-127,981,111,19,1009,97,0
256562,-121,1029,79,-136,990,90,29,1009,126,0
256578,-121,1029,69,-145,972,111,9,1000,174,0
256593,-141,1029,39,-145,972,111,19,1009,135,0
256609,-131,1039,69,-136,962,101,29,1000,126,0
256625,-131,1009,69,-127,972,80,29,1009,126,0
256640,-111,1029,79,-127,972,101,29,1019,116,0
256656,-131,1058,39,-118,1009,101,29,1028,126,0
256671,-131,1049,59,-145,981,90,9,1047,165,0
256687,-141,1029,49,-154,1009,90,29,1038,135,0
256703,-131,1009,79,-145,981,111,19,1028,116,0
256718,-151,1009,59,-145,981,111,19,1000,106,0
256734,-141,1019,69,-127,972,101,19,980,116,0
256750,-131,1009,69,-118,962,111,9,980,116,0
256765,-141,1009,59,-118,972,90,0,980,135,0
256781,-121,1009,39,-127,972,90,0,990,135,0
256796,-121,1029,49,-109,972,90,19,980,145,0
256812,-141,1019,29,-100,990,70,38,1009,145,0
256828,-121,1000,89,-54,981,70,29,1009,135,0
256843,-90,1000,89,-9,962,50,38,1019,135,0
256859,-10,1058,79,-27,1000,80,48,1000,165,0
256875,-191,1137,29,-163,1027,131,67,1038,213,0
256890,-181,1088,9,-254,1037,151,67,1038,213,0
256906,-191,1000,39,-254,972,121,67,1047,203,0
256921,-161,1000,69,-190,944,141,67,1019,145,0
256937,-141,1000,79,-145,953,111,67,1000,87,0
256953,-151,1009,69,-145,972,101,29,1009,116,0
256968,-111,1019,39,-163,972,111,9,1000,155,0
256984,-151,1029,69,-145,990,80,0,1028,126,0
257000,-121,1049,59,-145,972,101,-9,1028,126,0
257015,-131,1019,59,-118,972,111,19,1019,126,0
257031,-111,1019,79,-118,972,111,9,1019,155,0
257046,-121,1019,79,-90,972,111,9,1019,116,0
257062,-131,990,79,-72,972,101,19,1019,126,0
257078,-121,1029,59,-81,972,80,19,1019,145,0
257093,-131,1029,79,-109,981,101,9,1019,126,0
257109,-151,1039,79,-109,981,101,19,990,106,0
257125,-151,1019,59,-136,990,121,29,1000,126,0
257140,-131,1009,49,-109,972,90,29,1000,135,0
257156,-121,1019,59,-72,962,70,48,971,135,0
257171,-90,1029,69,-63,990,60,38,1009,135,0
257187,-151,1107,69,-163,1009,90,38,1000,155,0
257203,-181,1049,49,-190,1018,171,48,1047,165,0
257218,-161,1049,59,-245,981,131,48,1057,165,0
257234,-161,1009,69,-154,953,121,48,1028,155,0
257250,-131,1000,89,-154,962,121,48,990,126,0
257265,-141,1009,69,-127,981,90,38,971,116,0
257281,-151,1019,69,-127,972,90,9,1009,126,0
257296,-121,1019,39,-118,972,60,9,1009,126,0
257312,-121,1019,39,-109,972,90,0,1000,135,0
257328,-131,1039,49,-109,990,101,19,1000,126,0
257343,-121,1039,49,-118,990,80,29,1009,145,0
257359,-131,1029,69,-109,981,121,29,1019,126,0
257375,-161,1029,69,-109,981,121,19,1019,155,0
257390,-121,1039,39,-109,990,90,48,1019,145,0
257406,-101,1049,49,-118,972,111,58,1038,165,0
257421,-101,1078,19,-127,1009,90,38,1038,145,0
257437,-161,1039,29,-145,990,80,38,1009,165,0
257453,-151,1029,69,-154,981,101,29,1000,155,0
257468,-151,1019,79,-136,962,111,38,980,126,0
257484,-141,1019,89,-100,981,111,29,990,135,0
257500,-151,1019,69,-90,990,111,19,1000,126,0
257515,-111,1029,79,-90,990,111,9,1019,145,0
257531,-121,1039,69,-90,972,111,19,1009,165,0
257546,-141,1058,59,-100,990,111,19,1028,145,0
257562,-131,1009,59,-109,1000,101,19,1019,145,0
257578,-131,1029,69,-100,981,121,29,1028,126,0
257593,-121,1019,59,-90,972,111,38,1009,126,0
257609,-131,1019,59,-109,972,90,38,1000,135,0
257625,-141,1029,39,-136,972,70,48,1000,165,0
257640,-121,1039,39,-181,972,111,58,980,165,0
257656,-181,1058,29,-181,1000,101,58,1009,174,0
257671,-151,1039,69,-190,972,151,48,1009,135,0
257687,-171,1019,79,-172,972,121,48,1009,155,0
257703,-171,1009,89,-136,962,141,29,1019,135,0
257718,-111,1009,79,-109,972,101,29,1019,126,0
257734,-131,1029,69,-81,990,101,9,1019,126,0
257750,-111,1019,69,-72,981,80,-9,1028,135,0
257765,-111,1029,69,-54,990,111,0,1019,126,0
257781,-111,1039,59,-63,1000,90,0,1019,126,0
257796,-121,1039,39,-81,1000,101,0,1000,135,0
257812,-111,1019,59,-63,981,70,19,1019,145,0
257828,0,1049,19,-109,981,121,48,1019,145,0
257843,-202,1029,19,-145,990,121,48,980,165,0
257859,-141,1019,59,-200,972,141,48,1000,184,0
257875,-171,1009,89,-172,953,131,48,1000,145,0
257890,-171,1019,108,-172,972,141,48,990,155,0
257906,-141,1039,59,-163,972,131,29,1000,126,0
257921,-161,1029,69,-163,981,101,29,1000,126,0
257937,-171,1029,59,-154,962,101,9,1019,165,0
257953,-121,1019,69,-118,981,121,0,1019,135,0
257968,-121,1029,49,-100,981,90,9,1019,135,0
257984,-121,1019,59,-90,972,90,9,1019,135,0
258000,-121,1039,69,-90,981,101,29,1000,126,0
258015,-111,1039,69,-90,990,70,29,1009,135,0
258031,-111,1019,59,-81,972,101,29,1019,135,0
