time,A_F,A_V,A_L,L_F,L_V,L_L,T_F,T_V,T_L,Action
186515,-80,1019,217,27,990,40,-97,1019,67,0
186531,-70,1029,207,45,1000,60,-87,1019,67,0
186546,-80,1029,227,36,990,60,-87,1019,19,0
186562,-70,1000,227,27,990,50,-106,1009,38,0
186578,-80,1019,227,9,990,70,-87,1009,67,0
186593,-101,1009,227,18,990,70,-116,1009,48,0
186609,-60,1009,237,45,981,60,-116,1009,58,0
186625,-101,1019,247,36,981,70,-106,990,67,0
186640,-90,1019,237,18,990,60,-126,1019,48,0
186656,-80,1019,247,27,990,60,-106,1009,67,0
186671,-90,1029,227,27,990,60,-126,1000,77,0
186687,-70,1019,227,27,1000,70,-135,1000,58,0
186703,-70,1019,237,45,990,30,-126,990,38,0
186718,-80,1009,227,45,990,60,-126,1009,58,0
186734,-90,1019,227,36,990,40,-126,1019,38,0
186750,-101,1000,227,27,972,50,-126,990,48,0
186765,-80,1019,217,0,990,50,-135,1009,38,0
186781,-90,1019,227,-18,981,60,-155,1028,38,0
186796,-90,1029,217,-18,990,60,-135,1009,48,0
186812,-121,1019,227,-27,990,70,-145,1019,48,0
186828,-90,1019,217,0,990,60,-145,1019,48,0
186843,-80,1009,247,0,990,40,-126,1019,48,0
186859,-101,1019,227,0,981,40,-145,1019,48,0
186875,-80,1029,207,18,990,50,-145,1019,48,0
186890,-101,1039,198,18,990,50,-145,1019,48,0
186906,-90,1019,207,27,972,60,-145,1009,29,0
186921,-80,1019,207,9,990,80,-135,1000,58,0
186937,-80,1009,247,27,981,50,-145,990,48,0
186953,-80,1009,237,27,981,80,-145,990,48,0
186968,-70,1000,237,18,990,60,-135,1000,38,0
186984,-90,1009,227,18,981,90,-135,990,48,0
187000,-90,1019,217,0,1000,70,-155,1000,67,0
187015,-80,1019,227,9,990,70,-145,1009,38,0
187031,-111,1019,247,9,990,70,-145,1019,38,0
187046,-90,1019,237,18,990,60,-145,1019,48,0
187062,-90,1000,237,9,972,60,-165,1000,58,0
187078,-80,1019,217,-18,1000,60,-165,1000,38,0
187093,-90,1029,217,9,990,30,-155,1028,38,0
187109,-90,1029,217,18,981,70,-155,1028,38,0
187125,-80,1009,227,9,990,50,-145,1019,48,0
187140,-80,1029,227,18,990,60,-155,1009,29,0
187156,-90,1029,227,0,990,60,-135,1009,38,0
187171,-101,1019,237,9,1000,60,-126,1000,58,0
187187,-70,1009,227,9,1000,60,-116,1009,58,0
187203,-70,1009,227,9,1000,60,-126,1009,38,0
187218,-70,1019,267,27,990,40,-135,1019,38,0
187234,-90,1029,227,36,981,60,-145,1028,38,0
187250,-101,1009,227,0,990,70,-135,1019,58,0
187265,-101,1019,237,0,990,80,-135,1019,48,0
187281,-101,1019,237,9,990,50,-135,1009,38,0
187296,-101,1000,247,0,981,60,-135,1000,48,0
187312,-70,1029,198,9,981,70,-126,1000,38,0
187328,-60,1009,217,18,990,60,-116,1019,38,0
187343,-70,1000,227,36,972,70,-97,1000,48,0
187359,-70,1000,227,36,990,101,-106,1009,29,0
187375,-70,1019,237,45,990,70,-116,1009,29,0
187390,-90,1039,237,36,981,70,-116,1000,29,0
187406,-101,1009,217,18,1000,60,-116,1000,29,0
187421,-80,1029,247,18,990,60,-116,1019,38,0
187437,-101,1019,188,0,990,60,-116,990,38,0
187453,-101,1019,217,0,1000,60,-135,1019,58,0
187468,-80,1009,217,27,972,60,-126,1019,77,0
187484,-80,1009,207,0,990,50,-145,1009,38,0
187500,-90,1009,247,9,981,60,-145,1009,48,0
187515,-90,1009,247,9,972,60,-135,1009,48,0
187531,-90,1019,227,9,990,50,-135,1038,29,0
187546,-90,1000,237,18,981,50,-145,1019,38,0
187562,-90,1029,217,18,990,50,-126,990,48,0
187578,-90,1029,227,18,990,60,-126,1009,48,0
187593,-90,1019,217,0,981,50,-135,1019,29,0
187609,-90,1019,227,9,1000,40,-126,1000,48,0
187625,-70,1019,217,0,981,60,-135,1009,38,0
187640,-90,1009,217,9,990,40,-135,1019,48,0
187656,-101,1009,237,18,990,50,-145,1009,38,0
187671,-101,1009,237,18,981,60,-145,1000,58,0
187687,-80,1009,227,18,1000,40,-135,1038,29,0
187703,-80,1009,227,27,981,70,-135,1028,58,0
187718,-80,1009,217,9,990,60,-135,1009,38,0
187734,-90,1029,207,9,981,50,-135,1009,38,0
187750,-90,1009,237,18,981,70,-126,1009,38,0
187765,-90,1019,227,18,981,60,-135,1000,48,0
187781,-90,1019,217,27,990,50,-135,1009,48,0
187796,-70,1019,217,27,981,40,-135,1009,58,0
187812,-70,1029,227,9,981,70,-145,1000,48,0
187828,-80,1019,227,0,990,80,-135,1019,38,0
187843,-80,1019,227,9,981,40,-135,1019,38,0
187859,-90,1029,217,18,990,70,-126,1019,58,0
187875,-80,1029,207,0,1000,50,-145,1019,38,0
187890,-80,1000,217,9,1000,50,-126,1000,38,0
187906,-121,1019,217,0,981,60,-126,1019,48,0
187921,-80,1029,227,9,972,50,-116,1038,48,0
187937,-101,1019,207,9,990,70,-116,1019,38,0
187953,-80,1009,198,18,990,70,-126,1019,48,0
187968,-60,1009,217,36,972,70,-116,1009,29,0
187984,-80,1009,217,27,981,60,-126,1019,29,0
188000,-90,1000,217,18,990,60,-145,990,48,0
188015,-90,1029,207,27,972,60,-155,1000,38,0
188031,-60,1009,217,18,1000,50,-126,1000,48,0
188046,-80,1029,198,27,1000,50,-135,1000,48,0
188062,-70,1029,237,27,981,60,-126,1009,29,0
188078,-80,1029,188,18,1000,50,-126,1009,48,0
188093,-90,1009,227,27,981,60,-135,1028,29,0
188109,-101,1019,207,18,990,50,-135,1009,38,0
188125,-80,1000,207,9,990,70,-135,1009,29,0
188140,-80,1000,207,9,972,80,-135,1019,58,0
188156,-90,1009,227,0,1000,50,-126,1000,48,0
188171,-80,990,227,18,972,60,-135,1019,48,0
188187,-80,1029,227,18,990,60,-135,1000,38,0
188203,-70,1009,227,18,990,40,-145,1009,48,0
188218,-70,1000,227,9,990,70,-145,1000,38,0
188234,-101,1019,217,18,962,60,-135,1019,48,0
188250,-101,1029,227,18,962,60,-135,1009,48,0
188265,-90,1019,237,9,990,80,-126,1009,38,0
188281,-90,1029,227,27,981,40,-126,1009,38,0
188296,-80,1019,237,18,972,50,-116,1019,48,0
188312,-80,1029,217,36,981,60,-116,1019,48,0
188328,-80,1019,207,27,981,80,-116,1009,38,0
188343,-90,1000,227,36,981,60,-135,1009,58,0
188359,-80,1019,217,18,990,60,-145,1009,19,0
188375,-80,1009,217,18,1000,60,-126,1000,48,0
188390,-90,1019,227,27,981,60,-135,1019,38,0
188406,-80,1019,227,9,990,60,-126,1019,29,0
188421,-70,1000,237,9,990,70,-126,1019,48,0
188437,-90,1009,237,9,990,60,-135,1028,29,0
188453,-80,1009,237,0,990,50,-126,1019,48,0
188468,-90,1019,227,18,990,50,-116,990,48,0
188484,-80,1019,207,27,990,60,-135,1009,38,0
188500,-80,1009,247,36,972,50,-135,1009,48,0
188515,-80,1009,227,9,990,50,-116,1009,58,0
188531,-90,1009,207,18,990,50,-126,980,48,0
188546,-90,1019,227,18,981,80,-135,1009,38,0
188562,-90,1019,217,0,1000,60,-135,1000,48,0
188578,-80,1009,237,9,981,70,-135,1019,48,0
188593,-90,1019,227,9,990,40,-155,1019,38,0
188609,-101,1009,227,9,1000,30,-135,990,58,0
188625,-101,1009,217,18,981,90,-155,1009,48,0
188640,-101,1009,227,27,981,40,-135,1019,19,0
188656,-70,1000,217,36,981,60,-135,1000,38,0
188671,-70,990,227,18,981,60,-126,1019,48,0
188687,-90,1029,198,9,981,60,-126,1019,48,0
188703,-90,1009,217,9,990,80,-126,1009,58,0
188718,-90,1000,237,18,990,40,-135,1009,48,0
188734,-80,1009,217,36,990,50,-126,1019,29,0
188750,-80,1009,227,27,990,80,-135,1000,58,0
188765,-80,1019,227,27,981,70,-126,1000,58,0
188781,-80,1019,217,18,990,80,-145,1000,67,0
188796,-80,1009,217,9,1000,60,-135,1009,58,0
188812,-80,1019,237,9,972,70,-116,1009,58,0
188828,-80,990,227,9,990,70,-135,1009,58,0
188843,-90,1019,207,27,990,50,-116,1000,58,0
188859,-80,1009,227,45,1000,50,-126,1019,48,0
188875,-90,1009,237,18,990,50,-135,1019,48,0
188890,-90,1019,217,27,990,50,-126,1009,38,0
188906,-101,1019,227,0,981,50,-135,1009,48,0
188921,-90,1019,198,36,972,60,-116,980,48,0
188937,-70,1019,247,27,990,70,-135,1019,48,0
188953,-101,1009,227,18,1000,70,-126,1028,38,0
188968,-80,1019,207,9,981,70,-126,1009,48,0
188984,-90,1029,217,18,990,60,-126,1000,48,0
189000,-101,1019,217,27,990,40,-135,1028,19,0
189015,-70,1029,188,27,981,50,-135,1019,48,0
189031,-80,1000,217,27,990,50,-155,1009,48,0
189046,-101,1029,207,27,990,50,-145,1000,48,0
189062,-70,1009,198,54,962,60,-145,980,58,0
189078,-60,1019,207,63,990,40,-135,990,67,0
189093,-60,1019,237,81,990,40,-106,1009,67,0
189109,-50,1029,237,90,990,70,-97,1000,87,0
189125,-40,1029,217,172,981,30,-106,1000,77,0
189140,-10,1039,227,254,953,50,-116,990,87,0
189156,-20,1068,257,300,990,40,-97,942,97,0
189171,-10,1078,237,363,990,60,-116,942,87,0
189187,-30,1098,306,436,990,40,-87,952,58,0
189203,-40,1088,495,463,953,50,-87,980,58,0
189218,-10,1215,475,472,1037,10,-77,990,77,0
189234,20,1166,485,390,1074,20,-97,1057,97,0
189250,30,1205,415,272,972,202,-67,1114,87,0
189265,242,1117,415,236,1009,171,-67,1104,126,0
189281,535,1019,405,136,1018,20,-19,1104,126,0
189296,515,960,316,-9,1111,-80,29,1076,106,0
189312,585,901,336,9,1027,-80,19,1066,135,0
189328,656,882,346,109,1055,20,38,1085,116,0
189343,464,911,257,163,953,141,48,1076,145,0
189359,434,960,217,190,842,262,38,1019,116,0
189375,363,990,237,245,861,191,58,942,194,0
189390,232,1029,188,245,898,131,67,895,203,0
189406,131,1068,188,200,898,90,58,904,203,0
189421,60,1068,227,190,861,30,67,914,194,0
189437,0,1098,207,236,861,0,67,980,213,0
189453,-80,1098,207,309,851,-20,48,980,213,0
189468,-161,1098,188,281,879,-50,58,1000,203,0
189484,-222,1078,178,281,870,-30,77,1009,223,0
189500,-282,1039,198,272,870,0,77,1009,203,0
189515,-333,1029,188,336,833,10,106,1009,223,0
189531,-404,980,207,354,842,20,106,1000,203,0
189546,-414,960,227,363,796,10,116,980,194,0
189562,-474,960,178,363,870,-10,97,1009,165,0
189578,-515,941,188,409,870,-10,116,1028,135,0
189593,-535,970,168,381,851,30,106,1038,145,0
189609,-585,970,207,309,879,60,106,1028,97,0
189625,-585,970,207,263,898,90,106,1038,67,0
189640,-969,1294,-118,381,888,252,48,1104,0,0
189656,-969,1294,-118,300,1064,161,-29,1152,38,0
189671,-353,1039,485,72,1157,161,-77,1247,9,0
189687,1585,1117,356,-263,1166,-121,-174,1238,58,0
189703,-90,1264,29,381,1092,-222,-223,1228,87,0
189718,-777,1323,49,36,1055,-80,-135,1104,145,0
189734,50,774,198,-781,925,121,-87,961,126,0
189750,-323,960,138,-618,953,141,-155,1047,-19,0
189765,-141,990,356,-245,1120,242,-194,1057,9,0
189781,-222,1068,237,27,1120,252,-281,1019,-29,0
189796,-222,1068,237,109,1101,202,-320,1019,-19,0
189812,-171,1029,257,81,1111,161,-320,1047,97,0
189828,-171,1000,247,27,1055,121,-242,1057,38,0
189843,-131,1000,247,-9,953,60,-116,1000,29,0
189859,-131,1000,247,90,962,0,-9,904,0,0
189875,-161,1029,207,54,1000,30,48,857,-29,0
189890,-141,1019,247,-81,990,70,19,828,-38,0
189906,-181,1009,306,-81,981,141,-77,876,-29,0
189921,-171,1029,326,-81,981,141,-165,876,67,0
189937,-151,1009,287,-18,972,151,-194,952,116,0
189953,-131,1029,297,45,990,101,-213,914,77,0
189968,-111,1039,306,136,962,141,-165,952,135,0
189984,-80,1000,306,263,935,161,-116,885,116,0
190000,40,980,346,209,944,151,-58,857,77,0
190015,-80,990,326,318,898,161,-67,838,67,0
190031,-80,950,287,263,888,90,-67,838,67,0
190046,-161,1000,257,163,925,70,-97,847,106,0
190062,-242,1019,257,-9,944,70,-194,942,165,0
190078,-282,1019,267,-181,972,141,-194,942,165,0
190093,-282,1058,267,-190,1027,181,-223,933,165,0
190109,-131,1127,297,-54,1027,191,-213,838,174,0
190125,-30,1235,336,154,1000,101,-281,914,203,0
190140,-171,1254,316,245,1046,60,-281,914,203,0
190156,-191,1313,297,327,1129,111,-320,971,213,0
190171,-191,1313,297,390,1129,111,-281,1085,271,0
190187,-141,1362,356,409,1101,131,-126,1219,320,0
190203,-50,1568,415,445,1138,232,-135,1190,242,0
190218,30,1843,623,818,1277,212,-116,1352,19,0
190234,373,2088,792,1309,1296,-121,87,1428,-145,0
190250,434,2313,821,1500,1388,-363,-194,1104,58,0
190265,343,2470,633,1118,1638,-383,-291,1257,9,0
190281,363,1813,415,700,1564,10,-368,1314,38,0
190296,363,1813,415,18,1305,464,-262,1295,-58,0
190312,232,1186,603,-700,1509,292,-106,1219,-116,0
190328,161,872,485,-754,1583,161,-126,1219,-97,0
190343,353,941,-69,-281,1842,252,-174,1276,48,0
190359,606,539,465,-127,1555,303,-213,1314,116,0
190375,1181,225,574,-81,1453,-101,-174,1209,58,0
190390,727,401,425,-290,1101,-141,-184,1057,-9,0
190406,212,431,237,-509,870,-10,-145,895,19,0
190421,-30,549,69,-672,759,111,-97,704,19,0
190437,-20,558,-19,-627,833,242,-38,628,38,0
190453,40,647,-79,-627,833,242,-48,580,0,0
190468,30,725,-128,-436,388,181,-87,504,9,0
190484,20,931,-148,-445,444,0,-106,485,58,0
190500,20,1058,-118,-472,453,-10,-106,523,67,0
190515,40,1274,-19,-645,555,-50,-97,609,29,0
190531,-232,1549,29,-645,555,-50,-38,685,106,0
190546,-717,1980,89,-836,564,0,77,828,106,0
190562,-1313,2343,49,-663,574,-50,155,952,116,0
190578,-1686,2078,237,-481,657,70,223,990,300,0
190593,-2020,1813,564,181,796,-505,242,1095,242,0
190609,-2353,1539,366,645,953,-303,203,1304,-38,0
190625,-2575,1313,247,1554,1268,40,106,1476,-48,0
190640,-2434,1313,158,1754,1333,111,29,1561,-9,0
190656,-2434,1313,158,763,1296,282,19,1438,174,0
190671,-2141,911,1653,463,990,-10,67,1171,330,0
190687,-2141,911,1653,27,1185,-20,67,1171,330,0
190703,-727,1196,-633,-754,796,797,-320,1219,-291,0
190718,-808,882,702,-90,2009,-868,-718,1523,271,0
190734,-282,813,39,236,657,171,-407,933,-252,0
190750,-505,1098,227,-1636,953,292,-300,1123,-223,0
190765,-505,1098,227,-1245,1388,262,-300,1123,-223,0
190781,-404,1127,198,-390,1194,282,-359,1266,77,0
190796,-262,1107,267,-63,1138,232,-116,1095,-48,0
190812,-323,1019,326,-9,1083,212,-38,942,0,0
190828,-282,1009,326,-345,1083,292,9,819,-9,0
190843,-252,1019,257,-418,1083,252,9,819,-9,0
190859,-141,1058,277,-245,1027,151,-19,790,106,0
190875,-121,1039,326,81,972,161,-155,704,106,0
190890,-40,1029,366,109,935,151,-213,638,77,0
190906,-60,1019,326,227,907,131,-213,638,77,0
190921,30,990,306,336,870,101,-252,600,67,0
190937,70,980,267,354,888,10,-203,714,19,0
190953,-80,980,306,436,879,-10,-184,638,-9,0
190968,-80,980,306,272,925,-40,-213,780,-19,0
190984,-131,1039,227,136,953,60,-203,828,77,0
191000,-151,1107,217,100,1018,60,-106,809,194,0
191015,-101,1127,217,209,981,70,-116,723,310,0
191031,-80,1225,306,327,953,101,-97,714,359,0
191046,-151,1401,336,472,1018,121,-126,952,378,0
191062,-60,1480,287,472,1166,70,-213,1171,194,0
191078,30,1549,247,509,1166,50,-213,1171,194,0
191093,141,1745,524,709,1074,111,-233,1352,330,0
191109,373,2401,930,1081,1157,202,-67,1438,19,0
191125,717,2450,1029,1554,1462,-212,67,1628,-126,0
191140,717,2450,1029,1709,1416,-404,-223,1000,0,0
191156,656,2931,851,1600,1657,-313,-223,1000,0,0
191171,484,2725,574,518,1601,212,-252,1133,135,0
191187,464,1960,524,-418,1712,232,-281,1304,38,0
191203,353,1186,752,-1254,1759,626,-213,1609,-38,0
191218,202,970,465,-572,1944,363,-223,1666,-38,0
191234,111,1058,-237,209,1944,404,-145,1514,135,0
191250,595,460,485,-336,1601,171,-87,1428,106,0
191265,1303,98,643,-281,1194,-101,-58,1209,9,0
191281,545,303,415,-500,944,-50,-19,1038,-38,0
191296,-20,333,257,-536,796,90,-19,895,-48,0
191312,-212,392,108,-745,750,151,-38,752,9,0
191328,-121,441,79,-563,787,141,-58,561,19,0
191343,-40,490,19,-636,611,50,-67,495,9,0
191359,-10,568,-59,-563,537,-40,-106,457,48,0
191375,40,745,-118,-527,407,-60,-174,485,9,0
191390,30,911,-99,-590,379,-50,-184,428,48,0
191406,0,1078,0,-700,398,-70,-165,514,29,0
191421,-121,1323,118,-1000,453,141,-87,666,58,0
191437,-363,1656,158,-854,527,-121,-19,742,116,0
191453,-1080,2039,69,-781,666,-30,97,895,155,0
191468,-1757,2421,69,-209,888,-474,135,1019,252,0
191484,-1808,1901,514,436,712,-242,203,971,300,0
191500,-2393,1774,633,1590,1388,80,184,1200,58,0
191515,-2393,1774,633,2309,1101,-20,38,1419,-58,0
191531,-2797,1294,445,909,1601,303,-67,1638,-194,0
191546,-2535,1490,49,654,981,-151,-155,1409,300,0
191562,-2151,1274,-89,-636,629,353,-48,904,796,0
191578,-1909,931,49,-1000,1185,1272,-233,1114,-456,0
191593,-40,882,1841,818,2638,-1353,-980,1685,87,0
191609,696,4725,-2732,1281,620,-30,-834,2000,466,0
191625,-1303,754,415,-2509,1055,232,-378,1095,-252,0
191640,-939,666,-99,-1872,1425,101,-184,1028,-281,0
191656,-171,1078,306,-509,1092,383,-271,1247,9,0
191671,-646,1068,227,-227,1092,505,-126,1209,-145,0
191687,-313,941,534,90,1231,494,-135,1123,9,0
191703,-141,1147,445,-72,1046,363,-203,838,19,0
191718,-232,1049,415,-236,1064,242,-174,923,77,0
191734,-202,1058,326,-145,1000,161,-155,819,145,0
191750,-252,1000,297,-9,935,171,-116,714,87,0
191765,-202,990,356,136,861,131,-116,571,87,0
191781,-141,970,336,136,861,131,-155,561,0,0
191796,-10,990,326,290,907,60,-135,580,58,0
191812,10,941,316,290,861,30,-126,685,9,0
191828,10,941,316,290,861,30,-145,666,-9,0
191843,40,980,277,363,888,30,-174,761,-9,0
191859,-50,970,247,236,870,-50,-155,866,38,0
191875,-111,960,287,72,935,20,-77,857,145,0
191890,-232,1039,237,9,972,80,-29,723,233,0
191906,-121,1107,227,145,1037,40,-48,771,233,0
191921,-141,1147,227,427,990,80,-67,809,213,0
191937,-90,1343,326,581,1046,60,-58,952,223,0
191953,-90,1343,326,527,1148,30,-213,1171,252,0
191968,-80,1519,247,536,1148,30,-233,1295,320,0
191984,111,1696,376,718,1083,101,-58,1314,203,0
192000,252,2147,633,1009,1166,131,-135,1247,184,0
192015,595,2598,762,1436,1435,-131,116,1504,-349,0
192031,787,2843,792,1636,1472,-444,-97,1028,-77,0
192046,787,2843,792,1563,1592,-464,-67,1095,-38,0
192062,707,2882,554,645,1629,141,-155,1161,9,0
192078,545,2411,495,-45,1601,343,-291,1409,-9,0
192093,656,1519,603,-881,1666,616,-233,1914,-58,0
192109,252,852,980,-663,2009,595,-165,1752,116,0
192125,-50,921,376,136,2064,383,-145,1457,135,0
192140,-1111,666,306,-118,1750,313,-87,1323,67,0
192156,1606,49,950,-363,1453,-50,-87,1323,67,0
192171,656,294,544,-518,1018,90,19,1000,9,0
192187,-80,382,306,-727,814,151,19,1000,9,0
192203,-242,323,247,-772,824,141,19,800,9,0
192218,-10,333,217,-663,759,141,-48,561,19,0
192234,60,421,108,-563,666,60,-87,542,0,0
192250,10,500,19,-545,435,60,-116,495,48,0
192265,20,647,49,-500,379,-60,-213,476,19,0
192281,0,754,99,-600,407,-212,-203,428,58,0
192296,-161,1117,227,-790,333,-30,-203,428,58,0
192312,-242,1421,237,-809,398,131,-184,495,77,0
192328,-646,1754,237,-1018,583,20,-126,571,87,0
192343,-1282,2186,168,-572,398,-121,-9,676,145,0
192359,-1666,2078,366,-527,583,-40,87,828,126,0
192375,-1747,1852,663,-45,953,-393,174,933,252,0
192390,-2252,1549,811,718,1185,-30,213,1114,194,0
192406,-2707,1480,257,2090,1194,70,106,1409,-58,0
192421,-2525,1343,465,2018,1629,50,-87,1619,-213,0
192437,-2080,1284,-148,690,1222,151,-116,1485,135,0
192453,-1333,1049,-138,81,629,323,-106,1066,621,0
192468,4141,2058,-465,-1009,1148,474,0,876,349,0
192484,-1818,1264,772,-381,1666,-838,-378,1161,-135,0
192500,-1858,3382,-425,2654,1814,80,-533,1676,-553,0
192515,80,470,-188,-309,1037,909,-922,1628,485,0
192531,-1050,1205,306,-2327,1083,111,-427,1333,58,0
192546,-555,1058,49,-2081,1175,303,-310,1171,-223,0
192562,-424,882,366,-936,1148,343,-300,1285,-126,0
192578,-111,1186,396,-36,1055,565,-58,1161,-174,0
192593,-111,1098,445,145,1231,434,-126,1152,77,0
192609,-272,1049,425,-172,1166,404,-194,952,-19,0
192625,-323,1019,297,-327,1092,373,-155,1009,126,0
192640,-222,1009,376,-218,1000,292,-126,933,174,0
192656,-181,1009,366,-45,1000,262,-126,752,165,0
192671,-141,1019,346,54,907,151,-135,666,97,0
192687,-70,1039,297,81,907,60,-174,590,67,0
192703,-131,1000,178,209,888,-60,-155,542,-9,0
192718,121,921,287,263,842,-90,-203,542,9,0
192734,111,970,287,263,842,-90,-194,685,-116,0
192750,0,950,336,418,842,-90,-242,657,-58,0
192765,-141,1039,316,427,879,-50,-262,761,0,0
192781,-141,1039,316,172,953,40,-155,800,145,0
192796,-121,1068,306,200,972,40,0,761,271,0
192812,-121,1137,237,200,972,40,29,780,310,0
192828,-70,1186,227,400,972,60,19,761,271,0
192843,-101,1460,376,518,1027,80,87,923,213,0
192859,-101,1460,376,627,1120,20,-58,1152,194,0
192875,-50,1578,306,772,1120,-10,-174,1314,242,0
192890,121,1725,425,963,1083,-10,-38,1314,48,0
192906,323,2205,633,1236,1175,-10,-213,1180,116,0
192921,515,2745,653,1290,1527,-434,-48,1380,-359,0
192937,727,2803,633,1336,1592,-545,-97,1085,-38,0
192953,555,2794,504,818,1777,-111,-165,1200,106,0
