time,A_F,A_V,A_L,L_F,L_V,L_L,T_F,T_V,T_L,Action
442765,-80,1019,247,109,962,90,-106,990,-97,0
442781,-80,1009,237,109,972,90,-106,990,-77,0
442796,-90,1009,237,100,972,80,-106,1000,-97,0
442812,-101,1009,237,118,990,111,-106,990,-87,0
442828,-70,1009,247,90,981,90,-106,1000,-97,0
442843,-111,1009,257,81,990,80,-97,1009,-97,0
442859,-90,1009,227,90,981,90,-106,1009,-77,0
442875,-101,1019,247,90,990,90,-106,1028,-97,0
442890,-101,1019,247,109,981,101,-97,1019,-87,0
442906,-80,1009,227,90,981,80,-116,1019,-97,0
442921,-101,1019,237,54,990,80,-106,1009,-97,0
442937,-101,1019,237,81,981,90,-87,1019,-97,0
442953,-80,1009,247,90,981,80,-106,1019,-87,0
442968,-90,1009,227,90,981,70,-116,1009,-106,0
442984,-90,1009,227,100,981,70,-106,1028,-106,0
443000,-80,1009,237,81,972,80,-106,1009,-87,0
443015,-101,1019,227,81,981,80,-106,1009,-87,0
443031,-90,1000,237,81,981,80,-116,1000,-97,0
443046,-70,1009,247,81,981,90,-116,1000,-97,0
443062,-101,1000,227,90,972,80,-116,1009,-97,0
443078,-101,1019,237,90,972,80,-106,990,-97,0
443093,-90,1009,247,81,981,80,-106,1000,-97,0
443109,-101,1009,237,100,981,70,-106,1000,-97,0
443125,-111,1009,247,90,981,90,-116,1009,-87,0
443140,-90,1019,217,100,981,70,-106,1009,-97,0
443156,-90,1019,237,100,990,80,-106,1019,-87,0
443171,-101,1000,237,90,990,70,-106,1019,-87,0
443187,-101,1019,237,81,972,80,-116,1000,-67,0
443203,-101,1019,247,90,990,90,-106,1009,-67,0
443218,-80,1029,247,90,972,80,-116,1019,-87,0
443234,-90,1009,247,100,981,101,-106,1000,-87,0
443250,-101,1009,227,109,962,70,-106,990,-67,0
443265,-70,1009,227,81,972,90,-97,1009,-97,0
443281,-90,1009,257,90,981,90,-106,1000,-97,0
443296,-90,1019,217,90,990,70,-106,1019,-77,0
443312,-80,1009,227,100,990,90,-106,1019,-87,0
443328,-90,1000,247,100,972,90,-106,1009,-97,0
443343,-70,1000,237,81,990,90,-116,1009,-106,0
443359,-101,1009,247,72,981,101,-97,1000,-97,0
443375,-90,1009,217,63,1000,90,-106,1019,-87,0
443390,-101,1009,237,72,990,70,-106,1019,-97,0
443406,-70,1009,247,90,981,70,-126,1009,-97,0
443421,-90,1000,247,100,972,70,-106,990,-77,0
443437,-70,1009,247,72,972,80,-116,1009,-77,0
443453,-80,1009,227,109,981,80,-126,1000,-106,0
443468,-60,1009,257,136,990,60,-116,990,-87,0
443484,-101,1009,217,136,962,80,-126,971,-97,0
443500,-70,1000,217,127,981,70,-106,980,-97,0
443515,-80,1009,247,109,972,80,-106,971,-77,0
443531,-90,1009,237,109,990,80,-116,1000,-97,0
443546,-80,1019,227,118,972,80,-106,1000,-87,0
443562,-80,1019,227,109,972,101,-106,1009,-77,0
443578,-101,1009,227,90,981,111,-106,1019,-97,0
443593,-101,1019,247,100,962,90,-106,1019,-77,0
443609,-90,1009,217,81,990,80,-106,1009,-87,0
443625,-90,1029,257,81,1000,80,-116,1019,-77,0
443640,-101,1029,227,109,990,60,-116,1000,-77,0
443656,-90,1009,227,100,981,80,-106,1019,-67,0
443671,-90,1009,227,100,972,90,-106,1028,-77,0
443687,-90,1029,237,100,972,70,-116,1000,-87,0
443703,-90,1009,217,100,972,90,-106,990,-87,0
443718,-90,1009,237,90,981,80,-106,1019,-97,0
443734,-90,1019,237,118,962,90,-106,1019,-106,0
443750,-80,1009,237,100,972,70,-87,1000,-87,0
443765,-90,1009,247,81,990,90,-97,1000,-77,0
443781,-90,1019,227,90,981,80,-106,1038,-77,0
443796,-101,1029,237,100,981,70,-106,1028,-97,0
443812,-111,1019,237,90,972,70,-97,1009,-77,0
443828,-80,1009,227,90,981,80,-106,1000,-106,0
443843,-70,990,237,100,990,80,-116,1000,-77,0
443859,-90,1019,237,100,972,70,-116,1019,-97,0
443875,-90,1009,237,90,981,101,-106,1019,-87,0
443890,-80,1009,237,90,990,90,-106,1009,-97,0
443906,-101,1009,247,90,981,80,-126,1009,-77,0
443921,-101,1019,227,100,981,80,-106,1009,-77,0
443937,-101,1019,227,109,990,90,-87,990,-67,0
443953,-90,1009,247,109,981,60,-106,1000,-87,0
443968,-90,1000,247,109,972,80,-106,1000,-87,0
443984,-70,1000,247,81,990,80,-97,1000,-67,0
444000,-90,990,227,90,990,80,-97,1019,-77,0
444015,-90,990,227,90,981,80,-87,1028,-87,0
444031,-90,1009,247,118,962,80,-87,1009,-77,0
444046,-101,1019,257,90,972,70,-97,990,-67,0
444062,-101,1009,237,90,972,70,-87,1009,-67,0
444078,-101,1009,237,100,981,70,-77,1000,-77,0
444093,-80,1009,217,90,981,90,-77,1000,-77,0
444109,-90,1000,247,100,981,70,-97,1009,-97,0
444125,-90,1000,247,100,972,80,-106,1019,-97,0
444140,-101,1009,237,100,972,80,-106,1009,-97,0
444156,-90,1019,217,136,972,70,-106,1009,-97,0
444171,-90,1019,217,100,972,60,-106,980,-97,0
444187,-80,1000,237,100,972,60,-116,1009,-87,0
444203,-101,1029,217,100,1000,70,-116,1009,-87,0
444218,-80,1000,227,81,972,60,-116,1009,-87,0
444234,-80,1000,227,81,1000,60,-116,1009,-67,0
444250,-111,1019,217,81,1000,60,-135,1009,-97,0
444265,-111,1009,237,63,990,50,-135,1009,-97,0
444281,-101,1009,227,54,981,80,-135,990,-116,0
444296,-90,1019,217,54,981,80,-126,1000,-67,0
444312,-101,1009,227,90,981,80,-116,1028,-77,0
444328,-101,1009,227,63,981,70,-116,1028,-77,0
444343,-121,1019,227,63,1000,80,-116,1038,-58,0
444359,-90,1009,207,63,990,80,-97,1028,-77,0
444375,-101,1009,227,63,990,80,-106,1019,-87,0
444390,-111,1009,237,90,990,60,-106,1009,-106,0
444406,-101,1009,217,127,962,80,-106,1009,-106,0
444421,-101,1009,217,100,972,70,-97,1000,-97,0
444437,-101,1009,217,100,972,70,-97,1000,-58,0
444453,-80,1019,237,100,972,70,-106,990,-77,0
444468,-111,1009,198,100,981,70,-106,980,-87,0
444484,-90,1029,207,109,981,70,-106,1009,-87,0
444500,-90,1019,247,100,972,101,-106,1009,-87,0
444515,-90,1019,227,90,981,70,-87,1019,-77,0
444531,-101,1000,227,90,981,70,-77,1019,-87,0
444546,-101,1019,207,90,972,80,-106,1019,-67,0
444562,-101,1019,207,90,990,80,-97,1000,-77,0
444578,-111,1000,227,100,981,70,-106,990,-87,0
444593,-80,1009,237,81,981,60,-87,1009,-87,0
444609,-101,1019,257,81,972,60,-87,1009,-87,0
444625,-101,1009,237,81,972,70,-97,1009,-77,0
444640,-121,1019,237,81,972,70,-97,1028,-77,0
444656,-101,1009,217,72,990,80,-97,1019,-67,0
444671,-90,1000,227,90,990,101,-106,1009,-77,0
444687,-101,1009,247,90,981,90,-106,1019,-48,0
444703,-90,1009,227,72,990,101,-116,1009,-87,0
444718,-90,1009,247,81,981,101,-106,1000,-77,0
444734,-80,1009,237,90,981,60,-106,1000,-77,0
444750,-90,1009,207,81,990,80,-87,990,-87,0
444765,-90,1009,207,81,990,80,-97,990,-58,0
444781,-101,1000,217,90,981,90,-67,1000,-67,0
444796,-90,1019,237,90,972,80,-87,1028,-106,0
444812,-90,1000,217,109,972,80,-67,1000,-67,0
444828,-90,1009,237,100,962,101,-77,1000,-48,0
444843,-90,1019,237,118,972,70,-77,971,-77,0
444859,-80,1019,237,127,972,80,-77,1019,-77,0
444875,-90,1019,247,109,981,70,-58,1000,-48,0
444890,-111,1000,227,109,972,90,-87,1019,-67,0
444906,-101,1019,237,109,972,90,-97,1009,-58,0
444921,-90,1019,237,109,981,90,-97,1009,-58,0
444937,-80,1000,247,109,972,90,-106,1019,-58,0
444953,-90,1019,247,100,972,101,-77,1019,-77,0
444968,-60,980,207,81,981,131,-77,1000,-58,0
444984,-131,1000,237,63,990,90,-87,1028,-48,0
445000,-131,1000,237,72,972,80,-87,1019,-58,0
445015,-121,1009,247,90,972,70,-67,1019,-67,0
445031,-101,1029,247,118,981,60,-87,1009,-48,0
445046,-101,1019,237,100,981,90,-67,1019,-58,0
445062,-101,1019,237,90,981,70,-87,1028,-29,0
445078,-80,1019,247,81,1000,101,-97,1028,-48,0
445093,-121,1009,237,90,990,101,-106,1038,-67,0
445109,-111,1019,237,72,1000,80,-97,1000,-48,0
445125,-121,1029,227,72,1000,80,-116,1009,-48,0
445140,-101,1000,237,63,972,101,-116,1009,-48,0
445156,-90,1000,237,100,981,80,-106,990,-67,0
445171,-80,1000,277,81,972,80,-48,980,-58,0
445187,-111,1019,257,90,972,70,-58,1000,-77,0
445203,-121,1009,237,63,990,90,-58,1009,-58,0
445218,-101,1009,247,81,1000,70,-87,1028,-38,0
445234,-111,1000,257,72,990,90,-116,1066,-38,0
445250,-90,1009,277,63,990,121,-106,1047,-48,0
445265,-111,1009,247,54,1009,121,-87,1009,-58,0
445281,-90,1000,267,100,1000,90,-97,1009,-58,0
445296,-101,1009,247,109,981,111,-87,1019,-87,0
445312,-90,1019,247,109,981,90,-87,1019,-29,0
445328,-111,1000,257,72,981,101,-97,1019,-58,0
445343,-111,1029,247,90,1000,90,-87,1009,-87,0
445359,-101,1000,227,90,990,80,-106,1009,-67,0
445375,-80,1009,237,90,972,90,-97,1009,-58,0
445390,-80,1019,237,90,962,101,-87,990,-67,0
445406,-90,1019,237,109,972,90,-77,1000,-67,0
445421,-101,1000,257,72,1000,90,-87,1028,-77,0
445437,-111,1009,257,54,981,90,-87,1028,-77,0
445453,-111,1009,257,54,990,111,-58,1028,-67,0
445468,-101,1000,237,63,990,90,-58,1028,-67,0
445484,-101,1000,237,72,981,101,-77,1047,-67,0
445500,-111,980,267,72,981,101,-77,1019,-67,0
445515,-111,990,257,100,962,80,-97,1000,-48,0
445531,-101,1019,237,127,962,111,-106,1000,-67,0
445546,-111,1000,257,100,972,121,-77,990,-58,0
445562,-111,1000,257,72,962,111,-77,1009,-58,0
445578,-70,990,267,109,1009,90,-77,990,-58,0
445593,-80,1019,237,109,990,90,-97,1009,-58,0
445609,-111,1019,257,45,990,90,-106,990,-58,0
445625,-90,1000,267,81,981,80,-77,1019,-67,0
445640,-90,1000,267,100,972,111,-67,1000,-67,0
445656,-90,1009,257,118,962,90,-97,1009,-77,0
445671,-101,1000,267,109,972,121,-97,990,-58,0
445687,-101,1000,267,109,962,141,-67,1000,-48,0
445703,-90,1000,257,109,962,111,-77,980,-67,0
445718,-90,1000,287,118,972,90,-87,1000,-67,0
445734,-90,1000,247,100,981,131,-77,1000,-77,0
445750,-111,1019,257,100,981,101,-106,1000,-58,0
445765,-101,1009,257,90,981,80,-106,1009,-67,0
445781,-101,1009,247,90,981,111,-97,1019,-87,0
445796,-90,1019,237,81,981,101,-87,1019,-77,0
445812,-111,1019,247,81,981,101,-77,1038,-87,0
445828,-101,1009,237,63,972,101,-87,1019,-48,0
445843,-111,1000,247,63,972,101,-77,1009,-67,0
445859,-121,1000,237,54,981,131,-67,1028,-77,0
445875,-101,990,277,81,990,111,-48,1028,-77,0
445890,-90,1009,247,90,972,90,-67,1019,-77,0
445906,-101,1009,237,90,990,90,-48,1009,-87,0
445921,-121,1000,257,90,962,111,-58,1000,-87,0
445937,-90,1009,277,90,981,121,-48,1019,-97,0
445953,-90,1000,267,90,981,111,-67,1000,-67,0
445968,-121,1009,267,100,981,111,-87,1009,-67,0
445984,-101,1009,227,81,962,90,-97,1009,-87,0
446000,-101,1000,227,81,990,90,-97,1000,-97,0
446015,-90,1009,257,81,981,90,-116,1000,-97,0
446031,-111,1009,257,81,1000,80,-145,1000,-77,0
446046,-111,1009,257,90,972,101,-135,990,-87,0
446062,-101,1009,227,72,981,70,-145,980,-87,0
446078,-101,1019,257,81,990,70,-155,980,-106,0
446093,-101,1000,247,81,990,80,-155,1000,-97,0
446109,-90,1009,237,72,990,80,-135,1009,-87,0
446125,-101,1019,257,54,990,80,-116,1000,-77,0
446140,-131,1000,247,45,990,90,-87,1028,-77,0
446156,-101,1000,257,45,1000,111,-87,1019,-67,0
446171,-101,1019,267,72,990,111,-97,1019,-48,0
446187,-101,1009,247,90,981,101,-106,1000,-58,0
446203,-90,990,257,90,962,151,-87,1009,-67,0
446218,-80,1009,257,109,962,131,-67,1019,-67,0
446234,-80,1009,247,109,972,161,-48,1009,-77,0
446250,-70,1009,267,145,972,131,-48,1009,-77,0
446265,-101,1000,247,118,972,131,-58,990,-67,0
446281,-90,1009,257,127,962,131,-97,1000,-77,0
446296,-101,1009,277,90,972,111,-116,990,-77,0
446312,-80,990,267,109,981,101,-116,1009,-77,0
446328,-80,1009,267,90,981,90,-116,1009,-77,0
446343,-90,1000,247,90,990,101,-106,1000,-48,0
446359,-90,1000,247,81,981,121,-97,1009,-77,0
446375,-111,1009,247,81,981,121,-97,1019,-58,0
446390,-111,1009,257,54,1000,111,-87,1038,-77,0
446406,-101,1009,267,63,990,101,-87,1000,-58,0
446421,-80,1019,257,90,990,111,-126,1019,-77,0
446437,-101,1009,257,118,962,121,-106,1009,-106,0
446453,-101,1009,267,90,981,111,-97,990,-87,0
446468,-101,1019,237,90,981,101,-106,1000,-67,0
446484,-101,1019,237,81,981,101,-106,1000,-67,0
446500,-101,1000,267,90,972,111,-106,1009,-67,0
446515,-80,1019,257,100,981,111,-116,1000,-58,0
446531,-90,1009,267,109,981,111,-97,1009,-77,0
446546,-101,1009,267,90,981,111,-97,990,-77,0
446562,-101,1009,267,72,981,121,-97,1019,-67,0
446578,-111,1000,247,90,981,90,-97,1038,-97,0
446593,-90,1000,247,81,981,101,-106,980,-67,0
446609,-90,1000,257,109,972,101,-106,1019,-77,0
446625,-80,990,267,81,981,111,-97,1019,-87,0
446640,-80,1000,247,90,990,121,-87,1019,-58,0
446656,-101,1009,267,90,972,101,-97,1019,-58,0
446671,-90,1000,247,81,981,101,-87,1019,-87,0
446687,-101,1009,267,90,972,111,-87,1009,-58,0
446703,-90,1009,257,81,990,111,-106,1009,-77,0
446718,-101,1000,257,109,962,121,-116,1019,-58,0
446734,-90,1019,247,90,972,101,-97,1009,-77,0
446750,-101,1000,287,109,981,121,-97,990,-38,0
446765,-80,1000,267,100,972,121,-106,990,-77,0
446781,-101,1009,257,127,981,121,-106,1009,-77,0
446796,-70,1009,267,90,981,111,-106,1038,-87,0
446812,-101,1009,257,100,990,111,-116,1019,-77,0
446828,-111,1000,277,90,981,111,-116,1009,-77,0
446843,-90,1000,257,72,990,90,-116,1000,-87,0
446859,-111,1000,237,63,981,111,-97,1009,-58,0
446875,-90,1009,227,81,981,101,-106,1019,-87,0
446890,-70,1000,257,109,962,111,-116,1009,-97,0
446906,-101,990,257,90,972,90,-116,1000,-87,0
446921,-111,1009,257,90,972,111,-106,1009,-87,0
446937,-111,1019,257,81,981,111,-97,1000,-58,0
446953,-80,1009,247,90,972,90,-106,1009,-77,0
446968,-80,1000,277,109,981,101,-106,1000,-87,0
446984,-80,1009,267,118,972,90,-97,980,-97,0
447000,-70,1039,227,109,962,101,-87,980,-97,0
447015,-101,1000,257,90,990,101,-87,980,-97,0
447031,-101,1000,267,72,981,121,-87,1019,-97,0
447046,-90,1009,267,90,981,111,-77,1028,-58,0
447062,-101,1019,267,100,990,111,-97,1028,-77,0
447078,-90,1019,237,90,981,111,-97,1038,-67,0
447093,-90,1019,277,90,990,101,-97,1009,-87,0
447109,-90,1000,267,90,972,111,-106,1019,-97,0
447125,-101,990,277,81,972,121,-97,1009,-77,0
447140,-80,1009,257,90,981,90,-97,1000,-97,0
447156,-111,1019,237,90,981,90,-106,1019,-106,0
447171,-90,990,277,90,972,90,-106,1009,-87,0
447187,-101,1000,247,90,972,90,-116,1000,-77,0
447203,-80,1000,267,81,981,101,-126,990,-67,0
447218,-80,1000,267,100,972,121,-97,1009,-97,0
447234,-80,1009,247,90,981,111,-106,1009,-97,0
447250,-80,1000,247,118,953,101,-106,1009,-106,0
447265,-90,1029,267,81,990,90,-97,1009,-87,0
447281,-90,1009,237,90,990,111,-106,1019,-87,0
447296,-101,1000,237,90,981,111,-97,1009,-77,0
447312,-80,1009,257,81,972,101,-116,1019,-77,0
447328,-80,1019,257,90,981,111,-106,1019,-97,0
447343,-101,1019,277,100,990,121,-97,1009,-106,0
447359,-101,1029,237,100,972,111,-97,1009,-97,0
447375,-90,1000,257,90,972,121,-97,1009,-116,0
447390,-80,1019,257,100,981,101,-106,1000,-87,0
447406,-90,990,257,81,981,111,-97,990,-106,0
447421,-101,1000,257,109,962,111,-97,1000,-97,0
447437,-111,1009,237,109,972,90,-106,1009,-97,0
447453,-80,1019,277,100,972,90,-106,1000,-97,0
447468,-80,1019,277,100,990,101,-106,1028,-126,0
447484,-80,1009,237,100,953,101,-116,1000,-87,0
447500,-111,1009,257,72,981,111,-126,1009,-87,0
447515,-101,1009,247,72,990,101,-106,1009,-106,0
447531,-101,1009,247,81,981,90,-116,1000,-87,0
447546,-90,1019,267,63,981,90,-106,1000,-97,0
447562,-101,1009,257,90,990,111,-116,1000,-126,0
447578,-111,1019,257,100,972,101,-116,1000,-97,0
447593,-111,1019,257,100,1000,80,-126,1000,-106,0
447609,-90,1019,247,81,981,90,-106,1009,-97,0
447625,-101,1009,247,90,981,90,-106,1009,-106,0
447640,-90,1000,257,81,972,101,-116,1019,-106,0
447656,-101,1000,257,81,981,101,-106,990,-97,0
447671,-101,1000,247,118,972,90,-106,980,-87,0
447687,-80,1009,257,118,962,90,-106,990,-116,0
447703,-80,1000,257,100,962,101,-106,1009,-77,0
447718,-101,1029,247,81,972,111,-106,1019,-97,0
447734,-101,1009,237,81,990,131,-116,1009,-87,0
447750,-90,1009,227,90,972,90,-116,1009,-106,0
447765,-80,1009,237,100,972,101,-106,1000,-106,0
447781,-80,990,267,109,962,111,-116,1000,-77,0
