time,A_F,A_V,A_L,L_F,L_V,L_L,T_F,T_V,T_L,Action
671953,-80,1000,277,-245,972,30,-116,1000,-77,0
671968,-70,1019,247,-236,962,50,-106,1000,-87,0
671984,-70,1000,277,-254,953,30,-97,1019,-116,0
672000,-70,990,277,-254,953,50,-116,1009,-67,0
672015,-80,1000,257,-254,953,30,-116,990,-87,0
672031,-80,1000,247,-245,962,20,-116,1000,-106,0
672046,-80,1000,277,-254,962,30,-106,1009,-97,0
672062,-90,1000,277,-245,972,30,-106,1009,-87,0
672078,-90,1000,267,-236,972,50,-97,1000,-77,0
672093,-80,1000,267,-245,953,10,-116,1009,-87,0
672109,-80,990,257,-263,953,30,-116,1000,-67,0
672125,-70,990,287,-263,953,40,-126,1009,-87,0
672140,-80,1009,267,-254,962,50,-116,990,-77,0
672156,-90,1009,287,-254,953,20,-116,1000,-87,0
672171,-90,1009,257,-254,962,20,-106,1009,-97,0
672187,-90,1009,277,-263,962,50,-106,1000,-97,0
672203,-101,990,287,-245,962,10,-97,990,-97,0
672218,-90,1019,257,-245,962,50,-126,1000,-106,0
672234,-80,1009,257,-245,962,30,-106,990,-67,0
672250,-70,990,287,-263,962,30,-106,980,-77,0
672265,-70,1000,277,-236,953,40,-106,1009,-87,0
672281,-101,1009,267,-245,953,40,-106,1009,-77,0
672296,-80,1009,267,-263,972,30,-106,1009,-106,0
672312,-80,1000,257,-254,972,30,-97,1009,-77,0
672328,-80,1019,257,-254,962,40,-97,990,-97,0
672343,-70,1009,267,-263,962,40,-126,1000,-87,0
672359,-70,980,267,-263,962,10,-126,1009,-87,0
672375,-70,1000,267,-263,962,10,-116,1009,-106,0
672390,-70,1000,267,-236,953,60,-126,1009,-97,0
672406,-70,1000,267,-254,953,30,-126,1000,-87,0
672421,-80,1009,267,-245,953,50,-116,1019,-87,0
672437,-80,980,277,-218,953,30,-116,1019,-106,0
672453,-80,980,277,-218,953,30,-116,1019,-106,0
672468,-70,1000,267,-236,962,50,-116,1009,-87,0
672484,-90,1009,287,-236,962,20,-106,1019,-106,0
672500,-80,1019,287,-254,962,50,-106,990,-106,0
672515,-90,1009,277,-236,935,50,-126,1009,-87,0
672531,-80,1000,267,-245,953,50,-106,1019,-97,0
672546,-80,1000,267,-263,972,50,-97,990,-67,0
672562,-70,1000,287,-227,962,30,-116,1000,-97,0
672578,-70,1000,287,-245,962,20,-106,1019,-106,0
672593,-80,1009,267,-254,972,20,-106,1009,-87,0
672609,-80,1000,267,-254,972,20,-116,1009,-87,0
672625,-111,1009,267,-245,953,50,-126,1009,-106,0
672640,-80,1000,267,-245,953,50,-116,990,-77,0
672656,-80,1000,267,-236,972,0,-116,1000,-116,0
672671,-70,1009,257,-236,944,40,-106,990,-87,0
672687,-80,1000,257,-254,981,30,-116,1000,-87,0
672703,-80,1009,257,-254,962,40,-126,1009,-106,0
672718,-80,1000,267,-254,944,30,-126,1000,-97,0
672734,-70,1009,267,-245,962,20,-116,1009,-67,0
672750,-80,1009,277,-254,972,50,-126,1038,-106,0
672765,-70,1000,277,-263,962,50,-116,1009,-77,0
672781,-90,1009,287,-245,953,20,-106,1000,-87,0
672796,-80,1009,267,-254,962,50,-106,980,-87,0
672812,-70,980,267,-236,972,30,-106,1009,-77,0
672828,-60,1009,267,-236,962,30,-106,1000,-106,0
672843,-80,1000,277,-236,953,40,-116,1009,-106,0
672859,-70,1000,257,-245,972,40,-106,1000,-87,0
672875,-70,1019,247,-245,953,20,-106,1019,-97,0
672890,-80,1009,287,-254,944,50,-106,1000,-106,0
672906,-80,1009,257,-272,953,30,-116,1000,-87,0
672921,-70,1000,267,-254,962,30,-126,1019,-116,0
672937,-101,1009,277,-263,953,50,-126,1038,-116,0
672953,-80,990,267,-254,953,30,-116,1009,-87,0
672968,-80,1029,247,-236,962,60,-116,1009,-116,0
672984,-60,1009,247,-218,972,30,-106,1009,-106,0
673000,-60,1000,267,-218,944,40,-135,1009,-97,0
673015,-90,1019,277,-254,962,30,-106,1019,-97,0
673031,-80,1009,257,-236,962,30,-97,1019,-106,0
673046,-60,1009,257,-236,944,40,-135,1028,-87,0
673062,-70,990,287,-245,962,40,-106,1009,-116,0
673078,-60,1009,257,-245,962,50,-116,990,-87,0
673093,-80,1019,267,-245,972,20,-116,1009,-97,0
673109,-70,1009,257,-245,962,30,-116,1000,-106,0
673125,-80,990,287,-254,962,30,-116,1009,-67,0
673140,-60,1009,267,-272,962,40,-135,1019,-87,0
673156,-80,1000,267,-245,962,40,-116,1000,-106,0
673171,-60,990,297,-245,962,40,-116,1000,-77,0
673187,-80,1000,257,-254,962,20,-116,1009,-87,0
673203,-60,1009,247,-254,953,30,-97,990,-87,0
673218,-60,1000,277,-236,962,0,-106,1000,-87,0
673234,-70,1000,267,-236,962,0,-126,1009,-77,0
673250,-80,1019,257,-254,962,30,-106,990,-87,0
673265,-60,1000,277,-245,953,20,-106,990,-87,0
673281,-60,1000,277,-245,953,30,-106,1009,-97,0
673296,-80,1009,277,-263,953,40,-126,1000,-97,0
673312,-90,1009,267,-245,972,30,-116,1000,-87,0
673328,-70,1009,267,-236,972,30,-116,990,-97,0
673343,-70,1019,257,-227,953,20,-106,1000,-106,0
673359,-70,1009,257,-263,972,40,-126,1019,-87,0
673375,-90,1000,267,-245,962,10,-135,1019,-87,0
673390,-80,1019,277,-236,953,60,-126,1000,-67,0
673406,-70,1009,257,-254,972,30,-135,1028,-77,0
673421,-70,1000,277,-263,962,20,-126,1019,-87,0
673437,-80,1000,277,-254,972,30,-126,1000,-87,0
673453,-80,1000,277,-254,953,40,-135,1009,-87,0
673468,-80,1009,247,-263,972,40,-126,1000,-97,0
673484,-70,1000,277,-245,972,30,-106,990,-87,0
673500,-70,1000,277,-245,962,40,-126,990,-106,0
673515,-80,1000,267,-245,953,40,-116,1000,-97,0
673531,-70,1000,257,-236,972,40,-106,1000,-87,0
673546,-70,1009,237,-245,962,30,-135,1009,-67,0
673562,-70,1019,267,-245,944,20,-116,1000,-87,0
673578,-70,1009,287,-245,962,50,-116,990,-87,0
673593,-70,1009,267,-245,972,30,-116,980,-97,0
673609,-70,1019,267,-236,962,40,-126,1009,-116,0
673625,-80,1009,257,-254,962,40,-116,1019,-97,0
673640,-70,1009,277,-245,962,20,-126,1000,-97,0
673656,-70,1000,277,-245,944,50,-116,1000,-87,0
673671,-70,1000,277,-245,944,30,-106,990,-67,0
673687,-70,1009,257,-236,925,40,-135,1000,-97,0
673703,-60,1019,257,-245,962,30,-126,1009,-87,0
673718,-60,1000,267,-236,953,30,-126,1009,-97,0
673734,-60,1000,267,-245,962,40,-126,1019,-97,0
673750,-70,1009,267,-254,972,30,-126,1009,-106,0
673765,-70,1009,267,-227,962,20,-126,1019,-97,0
673781,-70,1009,267,-227,962,30,-116,1009,-97,0
673796,-80,1009,267,-218,962,50,-126,1009,-67,0
673812,-80,1009,267,-218,962,40,-116,1009,-106,0
673828,-80,1009,257,-236,962,20,-116,1000,-97,0
673843,-70,1000,257,-263,972,40,-106,980,-87,0
673859,-60,980,277,-245,962,30,-116,1009,-116,0
673875,-60,980,277,-245,953,30,-126,990,-106,0
673890,-70,1000,267,-263,962,20,-116,1000,-106,0
673906,-80,1009,277,-254,953,40,-116,1009,-106,0
673921,-80,1009,267,-263,972,20,-116,980,-97,0
673937,-60,990,257,-263,972,20,-116,1000,-77,0
673953,-80,1019,277,-236,962,70,-116,1009,-126,0
673968,-70,1019,267,-245,962,40,-106,1009,-87,0
673984,-80,1009,257,-236,972,30,-126,1028,-87,0
674000,-60,1000,257,-227,981,30,-116,1028,-106,0
674015,-60,1000,257,-236,953,50,-97,1000,-106,0
674031,-80,1000,277,-236,962,40,-126,1019,-97,0
674046,-70,1009,257,-254,972,40,-126,1019,-97,0
674062,-80,1009,277,-245,953,50,-145,1009,-77,0
674078,-70,1000,277,-245,962,30,-116,1009,-97,0
674093,-60,1000,277,-236,935,10,-126,980,-106,0
674109,-90,1009,287,-254,962,40,-126,1009,-106,0
674125,-70,1000,267,-236,953,40,-135,1009,-106,0
674140,-80,990,267,-236,962,50,-116,980,-97,0
674156,-80,1019,267,-263,962,30,-126,1009,-97,0
674171,-60,990,267,-245,953,50,-135,1019,-106,0
674187,-80,1000,277,-254,981,50,-126,1009,-106,0
674203,-70,1009,247,-245,962,60,-135,1019,-87,0
674218,-60,1009,277,-245,972,30,-116,1019,-106,0
674234,-70,990,267,-236,944,50,-116,990,-87,0
674250,-70,1009,277,-245,981,30,-126,1000,-87,0
674265,-80,990,277,-236,962,10,-116,1009,-106,0
674281,-90,1019,267,-245,953,60,-126,1000,-87,0
674296,-70,1009,267,-254,962,50,-126,1009,-126,0
674312,-70,1029,277,-245,953,30,-126,1000,-106,0
674328,-80,1019,267,-236,953,20,-106,1000,-106,0
674343,-90,1000,277,-254,944,30,-126,1019,-87,0
674359,-80,1000,257,-245,953,40,-97,1000,-97,0
674375,-60,1009,277,-245,953,10,-97,1000,-97,0
674390,-70,1009,267,-245,972,10,-116,1000,-116,0
674406,-80,1009,257,-245,962,60,-126,1000,-97,0
674421,-60,1029,257,-236,962,50,-126,1009,-97,0
674437,-80,1019,257,-245,972,30,-126,1019,-116,0
674453,-70,1000,287,-227,953,30,-126,1019,-116,0
674468,-70,1019,257,-254,953,20,-116,1000,-97,0
674484,-80,1009,257,-236,962,30,-116,1000,-97,0
674500,-70,1009,277,-254,953,30,-97,990,-87,0
674515,-90,1009,257,-245,953,30,-116,1000,-97,0
674531,-70,990,267,-236,944,30,-126,1009,-77,0
674546,-80,1009,257,-236,972,10,-126,1009,-77,0
674562,-90,1009,267,-218,953,40,-126,1009,-106,0
674578,-80,1000,277,-236,935,40,-126,1009,-106,0
674593,-70,1009,257,-236,935,40,-126,990,-97,0
674609,-80,1000,247,-245,962,20,-155,1009,-97,0
674625,-90,1019,267,-245,962,20,-135,1019,-97,0
674640,-80,1009,277,-254,953,40,-126,1009,-87,0
674656,-70,1000,257,-245,962,40,-126,1009,-97,0
674671,-70,990,287,-245,972,30,-116,1009,-106,0
674687,-80,1019,237,-245,944,40,-116,1009,-87,0
674703,-90,1009,267,-254,962,40,-126,1019,-97,0
674718,-80,1019,267,-236,944,40,-116,1009,-87,0
674734,-60,1000,277,-236,953,30,-126,1009,-97,0
674750,-70,1000,277,-236,953,50,-126,1009,-106,0
674765,-80,1000,287,-236,962,50,-116,1000,-106,0
674781,-80,1000,277,-263,953,40,-126,1009,-97,0
674796,-90,1019,257,-254,944,40,-116,1009,-106,0
674812,-80,990,267,-254,953,50,-116,1009,-126,0
674828,-80,1000,277,-254,972,50,-106,1000,-97,0
674843,-80,1009,247,-245,981,20,-116,1009,-97,0
674859,-60,1019,267,-236,953,40,-106,1000,-97,0
674875,-60,1009,257,-245,962,50,-116,1019,-97,0
674890,-70,1009,267,-245,972,20,-126,1019,-67,0
674906,-90,1029,277,-254,953,40,-106,1009,-87,0
674921,-90,1019,247,-245,962,40,-116,1000,-106,0
674937,-70,990,267,-245,962,40,-106,1000,-116,0
674953,-70,1000,277,-245,953,20,-116,1009,-87,0
674968,-90,990,287,-254,944,30,-135,1000,-87,0
674984,-80,1009,277,-263,962,40,-126,1009,-106,0
675000,-70,1019,267,-227,962,10,-116,1009,-97,0
675015,-70,1000,267,-227,972,30,-126,1009,-97,0
675031,-80,1009,267,-254,953,30,-116,1009,-67,0
675046,-80,1019,257,-254,953,40,-116,1028,-106,0
675062,-101,1000,267,-245,962,10,-116,1009,-97,0
675078,-80,1009,257,-236,944,30,-126,1009,-97,0
675093,-70,1000,267,-263,972,40,-126,1009,-106,0
675109,-80,1000,277,-254,962,40,-116,1000,-77,0
675125,-90,1000,287,-236,953,30,-97,980,-97,0
675140,-90,1000,287,-254,962,20,-126,1019,-126,0
675156,-90,1019,277,-254,972,40,-126,1000,-77,0
675171,-80,1009,267,-263,962,30,-116,1000,-87,0
675187,-90,1019,277,-254,935,20,-106,1000,-97,0
675203,-90,1019,277,-263,962,50,-106,990,-87,0
675218,-80,1009,287,-245,962,40,-116,1019,-87,0
675234,-70,1009,257,-245,962,20,-106,1000,-106,0
675250,-70,1000,257,-236,972,30,-106,1000,-87,0
675265,-70,1000,257,-236,981,20,-97,980,-67,0
675281,-101,1019,247,-245,972,20,-116,1009,-97,0
675296,-70,1019,247,-236,953,40,-116,1009,-106,0
675312,-80,1000,267,-236,972,20,-116,1000,-67,0
675328,-80,1009,267,-236,962,60,-116,1000,-97,0
675343,-80,990,267,-254,972,40,-106,1000,-116,0
675359,-80,1029,257,-254,962,20,-126,1009,-87,0
675375,-80,1009,237,-245,962,40,-116,1009,-97,0
675390,-60,1000,267,-254,972,40,-116,1009,-106,0
675406,-80,1000,267,-236,944,20,-126,1019,-97,0
675421,-70,1000,277,-254,962,40,-126,1009,-97,0
675437,-90,1009,277,-263,962,30,-116,1000,-97,0
675453,-80,1000,267,-254,962,20,-126,1009,-87,0
675468,-90,1009,267,-245,935,40,-116,1000,-87,0
675484,-80,1000,277,-245,972,60,-145,1019,-87,0
675500,-70,1009,277,-245,972,60,-126,990,-77,0
675515,-70,990,267,-236,962,10,-126,1009,-97,0
675531,-80,1000,257,-236,953,40,-116,1009,-97,0
675546,-80,1000,277,-254,953,40,-106,1000,-77,0
675562,-80,1000,267,-254,962,10,-106,980,-77,0
675578,-70,1019,257,-236,962,20,-116,1000,-97,0
675593,-70,1000,277,-245,972,40,-106,990,-87,0
675609,-80,1000,267,-227,972,40,-106,1000,-87,0
675625,-70,1000,257,-236,972,0,-97,1009,-77,0
675640,-80,1019,257,-236,972,50,-97,990,-67,0
675656,-80,1009,247,-245,972,30,-116,1009,-97,0
675671,-70,1009,247,-236,972,40,-106,1009,-97,0
675687,-80,1009,277,-236,944,40,-116,1000,-87,0
675703,-70,1000,277,-254,953,40,-126,1028,-97,0
675718,-70,980,277,-245,953,50,-126,1028,-97,0
675734,-80,1009,257,-245,962,30,-126,1000,-87,0
675750,-80,1000,267,-245,953,30,-126,1009,-97,0
675765,-80,1009,287,-254,953,30,-126,1009,-97,0
675781,-90,990,267,-272,972,20,-116,1000,-77,0
675796,-70,990,257,-254,962,30,-135,1000,-77,0
675812,-60,1029,267,-245,962,40,-126,1000,-87,0
675828,-80,1009,277,-245,944,30,-116,1009,-106,0
675843,-101,1000,277,-254,953,10,-116,1009,-106,0
675859,-80,1019,257,-254,953,30,-106,1019,-97,0
675875,-90,1009,267,-245,944,40,-116,1019,-77,0
675890,-70,1009,267,-245,962,30,-116,1019,-106,0
675906,-80,1000,277,-236,981,20,-116,1000,-106,0
675921,-50,980,277,-245,962,60,-106,1019,-87,0
675937,-80,1009,287,-254,962,40,-106,1009,-106,0
675953,-101,1009,267,-254,962,40,-116,990,-77,0
675968,-70,990,257,-254,962,10,-106,990,-77,0
675984,-60,1009,277,-236,962,50,-106,1009,-116,0
676000,-80,1000,267,-245,972,40,-106,980,-87,0
676015,-60,1009,257,-236,953,40,-106,1019,-77,0
676031,-80,1009,267,-245,962,20,-106,1009,-87,0
676046,-80,1000,277,-254,962,20,-106,1009,-87,0
676062,-60,1009,257,-254,953,40,-135,1009,-87,0
676078,-101,1019,257,-263,953,30,-135,1019,-97,0
676093,-90,1000,267,-245,935,20,-126,990,-97,0
676109,-80,990,277,-263,962,30,-135,1009,-97,0
676125,-90,1019,267,-254,944,30,-116,990,-106,0
676140,-90,1000,277,-263,953,20,-135,1000,-106,0
676156,-80,1019,257,-245,962,20,-116,1000,-87,0
676171,-80,1009,257,-254,962,20,-106,1000,-77,0
676187,-80,990,287,-263,962,40,-106,990,-77,0
676203,-101,1009,297,-254,962,20,-126,1000,-87,0
676218,-80,1009,277,-263,972,20,-135,1009,-87,0
676234,-80,1000,277,-254,944,30,-116,1000,-97,0
676250,-80,1009,287,-263,962,20,-126,1000,-87,0
676265,-80,1000,267,-254,962,30,-116,1000,-87,0
676281,-80,1000,277,-245,953,10,-106,1009,-97,0
676296,-90,1009,257,-263,972,20,-106,990,-77,0
676312,-80,1009,277,-263,953,40,-106,1009,-77,0
676328,-80,1000,267,-254,962,30,-116,1009,-97,0
676343,-80,1009,287,-245,953,40,-106,1000,-87,0
676359,-70,990,267,-245,962,30,-116,1000,-97,0
676375,-60,1019,247,-245,962,30,-116,1009,-87,0
676390,-80,990,267,-236,962,40,-126,1000,-106,0
676406,-70,1000,267,-236,962,40,-126,1019,-106,0
676421,-70,1009,257,-245,953,30,-116,1019,-97,0
676437,-90,1019,267,-236,962,40,-106,1000,-97,0
676453,-80,1000,257,-236,962,20,-126,1009,-97,0
676468,-90,990,267,-254,962,30,-116,1000,-97,0
676484,-70,1019,277,-254,962,30,-106,1000,-87,0
676500,-70,1000,257,-236,962,60,-126,1009,-106,0
676515,-80,1000,287,-236,953,50,-126,1000,-87,0
676531,-80,1009,267,-236,962,30,-116,1000,-87,0
676546,-80,1009,257,-245,972,30,-126,1000,-87,0
676562,-70,1000,277,-236,962,20,-135,1019,-106,0
676578,-70,1009,257,-236,962,20,-116,1000,-106,0
676593,-80,1019,247,-254,972,30,-116,1019,-97,0
676609,-90,1009,247,-236,962,50,-135,1009,-106,0
676625,-70,1000,257,-236,962,40,-116,1000,-87,0
676640,-90,1000,277,-254,962,50,-116,1019,-106,0
676656,-70,1000,267,-254,962,30,-106,1019,-97,0
676671,-70,990,257,-245,962,10,-116,1009,-106,0
676687,-60,990,267,-245,953,20,-116,1009,-97,0
676703,-80,1000,267,-263,962,30,-97,990,-87,0
676718,-80,1000,267,-263,953,20,-106,1019,-87,0
676734,-80,1019,277,-245,962,40,-116,1000,-97,0
676750,-90,1000,267,-245,972,20,-116,1009,-87,0
676765,-90,1000,267,-254,972,30,-126,1009,-67,0
676781,-90,1019,287,-245,962,10,-116,1028,-87,0
676796,-80,1000,277,-254,962,40,-106,1009,-67,0
676812,-80,1019,267,-254,962,40,-106,1000,-87,0
676828,-101,1000,277,-263,962,30,-106,1019,-106,0
676843,-80,1000,277,-263,953,40,-106,1009,-97,0
676859,-80,1000,267,-254,953,20,-116,1009,-97,0
676875,-80,1000,267,-245,962,30,-126,1009,-77,0
676890,-90,1019,267,-236,962,30,-106,990,-77,0
676906,-80,1019,267,-236,944,50,-126,1019,-106,0
676921,-70,1000,267,-245,981,20,-116,1009,-87,0
676937,-90,1009,277,-245,972,60,-116,1009,-87,0
676953,-80,1009,267,-236,962,10,-97,1000,-97,0
676968,-80,1000,267,-236,972,30,-106,1019,-97,0
676984,-80,1000,267,-245,944,30,-116,1000,-106,0
677000,-80,1000,267,-245,962,20,-116,1009,-67,0
677015,-80,1009,237,-245,953,40,-116,1009,-97,0
677031,-90,1009,267,-263,962,30,-106,990,-87,0
677046,-80,1009,267,-263,953,30,-116,1009,-87,0
677062,-80,1000,267,-254,962,20,-126,1009,-97,0
677078,-90,1000,267,-245,962,40,-116,990,-87,0
677093,-90,1009,267,-245,935,40,-87,980,-87,0
677109,-70,1000,267,-245,953,10,-97,1028,-106,0
677125,-90,1009,267,-245,944,40,-106,1009,-97,0
677140,-90,1009,267,-254,962,50,-126,1000,-87,0
677156,-70,990,277,-254,962,60,-126,1009,-97,0
677171,-80,1009,267,-245,953,50,-106,1009,-87,0
677187,-70,1019,247,-245,944,40,-106,1000,-87,0
677203,-80,1000,257,-236,953,40,-106,1019,-87,0
677218,-60,1000,277,-245,962,30,-106,1000,-97,0
677234,-80,1009,267,-236,953,30,-116,1009,-87,0
677250,-90,1009,277,-263,953,30,-97,1000,-97,0
677265,-90,1009,267,-245,962,30,-116,1009,-77,0
677281,-80,1000,277,-263,962,40,-106,1009,-77,0
677296,-101,1009,277,-263,962,20,-97,1000,-87,0
677312,-60,990,267,-245,972,30,-106,1009,-77,0
677328,-90,1009,257,-254,962,20,-116,1019,-67,0
677343,-80,1009,257,-254,962,20,-106,1000,-106,0
677359,-80,1000,267,-245,953,20,-106,1019,-87,0
677375,-90,1019,277,-263,962,30,-116,1000,-77,0
677390,-70,1009,267,-245,972,30,-106,1019,-67,0
677406,-80,1009,287,-245,962,40,-126,1019,-58,0
677421,-70,1019,277,-245,962,40,-116,1000,-106,0
677437,-80,1000,287,-245,962,40,-116,1009,-97,0
677453,-90,1000,277,-236,944,20,-116,1019,-106,0
677468,-80,1000,267,-254,962,40,-97,1000,-67,0
677484,-90,1000,267,-254,953,30,-116,1019,-77,0
677500,-111,1009,287,-254,953,30,-116,1019,-106,0
677515,-80,1000,257,-245,953,30,-126,1000,-77,0
677531,-101,1000,277,-263,962,20,-116,1019,-77,0
