time,A_F,A_V,A_L,L_F,L_V,L_L,T_F,T_V,T_L,Action
251593,131,1039,59,45,972,121,58,1000,-38,0
251609,141,1019,79,45,981,141,48,1009,-48,0
251625,141,1029,89,45,990,131,58,1009,-38,0
251640,161,1019,79,63,972,161,58,980,-48,0
251656,151,1029,39,54,972,151,38,1009,-77,0
251671,151,1019,69,63,972,141,38,1009,-29,0
251687,141,1029,89,45,990,151,38,1038,-58,0
251703,131,1039,79,54,1000,131,38,1028,-67,0
251718,151,1019,79,45,972,131,58,1009,-29,0
251734,141,1019,89,72,990,131,38,1009,-48,0
251750,151,1039,69,72,972,151,48,1019,-58,0
251765,151,1009,79,45,972,151,58,1000,-48,0
251781,151,1019,89,45,990,141,48,1019,-38,0
251796,151,1009,69,45,972,131,38,1019,-38,0
251812,141,1029,69,36,972,131,48,1000,-19,0
251828,141,1039,69,36,981,161,38,1019,-48,0
251843,151,1009,69,45,990,131,58,1019,-38,0
251859,161,1000,79,54,972,151,58,1028,-77,0
251875,151,1029,79,54,981,161,38,1009,-67,0
251890,151,1029,69,63,972,121,48,1028,-77,0
251906,151,1029,69,63,972,141,48,1000,-58,0
251921,151,1029,69,45,990,141,48,1019,-58,0
251937,151,1019,59,36,981,141,58,1019,-29,0
251953,141,1029,89,45,981,151,58,1019,-48,0
251968,151,1029,69,27,972,141,38,1019,-48,0
251984,141,1049,69,63,972,141,48,1000,-58,0
252000,141,1019,69,54,981,131,67,1009,-29,0
252015,151,1039,39,72,981,161,48,1000,-58,0
252031,141,1029,69,45,972,141,29,1019,-58,0
252046,141,1039,69,36,981,141,48,1019,-48,0
252062,151,1029,79,36,981,141,38,1019,-77,0
252078,141,1039,69,36,962,151,38,1038,-38,0
252093,131,1019,89,54,962,131,48,1019,-58,0
252109,131,1029,69,63,990,111,48,1028,-48,0
252125,151,1029,49,81,981,151,38,1019,-38,0
252140,141,1009,69,81,981,151,29,1009,-38,0
252156,131,1029,79,63,990,121,38,1038,-58,0
252171,151,1029,99,45,981,161,58,1019,-48,0
252187,151,1029,49,45,981,151,58,1009,-58,0
252203,161,1029,59,54,962,151,58,1019,-67,0
252218,161,1009,69,36,981,151,67,1009,-58,0
252234,151,1019,59,72,972,141,48,1009,-29,0
252250,151,1019,49,72,972,141,38,1019,-48,0
252265,151,1029,69,45,981,151,29,1000,-67,0
252281,151,1029,69,54,972,131,67,971,-67,0
252296,141,1009,89,63,972,111,48,990,-58,0
252312,131,1029,69,45,962,131,58,1000,-48,0
252328,141,1019,79,45,981,141,58,1009,-29,0
252343,131,1039,59,54,981,121,38,1019,-58,0
252359,151,1019,59,54,962,141,48,1009,-67,0
252375,151,1019,69,54,981,121,58,1009,-48,0
252390,161,1039,69,72,990,121,48,1038,-67,0
252406,151,1039,79,72,990,101,58,1009,-67,0
252421,151,1009,69,63,962,151,58,1009,-67,0
252437,151,1029,59,63,972,131,48,1028,-58,0
252453,141,1019,59,54,981,111,29,1019,-67,0
252468,151,1019,69,54,972,151,29,1019,-67,0
252484,151,1029,49,54,972,151,48,1009,-67,0
252500,141,1029,69,54,972,141,48,1028,-67,0
252515,141,1029,69,45,981,121,48,1028,-67,0
252531,161,1019,49,63,972,141,38,1000,-38,0
252546,131,1039,59,54,972,131,67,990,-38,0
252562,161,1039,49,36,981,131,58,1019,-58,0
252578,151,1019,59,54,1000,121,58,1019,-67,0
252593,131,1029,79,54,972,141,58,1000,-48,0
252609,151,1029,59,45,972,131,48,1009,-48,0
252625,141,1029,79,45,981,141,58,1028,-38,0
252640,151,1039,49,63,972,141,48,1019,-48,0
252656,161,1039,39,45,981,121,48,1009,-48,0
252671,141,1019,69,54,981,131,48,1009,-58,0
252687,141,1029,69,54,981,131,38,1028,-58,0
252703,131,1019,79,54,981,111,58,1009,-48,0
252718,131,1029,69,54,990,141,58,1009,-48,0
252734,151,1029,69,54,972,121,48,1028,-58,0
252750,161,1009,59,45,972,131,58,1009,-58,0
252765,151,1039,59,54,981,121,38,1000,-38,0
252781,151,1019,49,72,962,141,38,1009,-38,0
252796,151,1039,59,63,972,121,48,1019,-38,0
252812,161,1009,69,63,972,131,38,1009,-77,0
252828,141,1029,59,45,972,161,48,1019,-48,0
252843,151,1029,69,54,981,131,38,1009,-29,0
252859,151,1029,49,54,962,151,48,1009,-58,0
252875,151,1019,59,54,981,131,48,1009,-67,0
252890,151,1039,39,63,972,151,58,1009,-48,0
252906,141,1039,79,54,972,121,38,1009,-19,0
252921,141,1029,49,54,981,141,48,1000,-48,0
252937,151,1019,59,45,981,141,58,1009,-48,0
252953,141,1029,79,63,990,121,48,1009,-58,0
252968,131,1019,69,63,990,121,38,1009,-67,0
252984,141,1029,79,63,972,151,58,1000,-48,0
253000,151,1029,59,54,972,131,48,1019,-58,0
253015,151,1019,59,72,962,161,58,1009,-48,0
253031,121,1029,59,54,990,131,29,1019,-19,0
253046,161,1039,59,54,972,151,38,1019,-48,0
253062,141,1029,69,45,981,141,38,1009,-67,0
253078,151,1029,59,63,981,161,58,1009,-48,0
253093,151,1019,79,63,972,131,58,1028,-58,0
253109,161,1000,49,63,972,151,58,1009,-48,0
253125,151,1009,69,81,981,151,67,1000,-38,0
253140,131,1019,59,72,981,121,58,1028,-38,0
253156,151,1029,79,54,981,131,48,1009,-58,0
253171,151,1019,69,45,981,151,48,1028,-58,0
253187,161,1009,89,54,990,141,48,1019,-67,0
253203,151,1029,69,54,972,151,48,1028,-48,0
253218,151,1029,69,54,972,151,38,1019,-48,0
253234,151,1039,69,63,981,151,48,1028,-67,0
253250,151,1039,69,63,981,141,38,1009,-58,0
253265,151,1019,79,45,972,131,67,1009,-38,0
253281,141,1039,69,54,981,141,48,1019,-38,0
253296,141,1029,59,45,990,141,48,1009,-29,0
253312,151,1019,79,63,990,121,58,1028,-38,0
253328,151,1039,69,63,981,141,38,1019,-29,0
253343,151,1019,89,54,990,161,48,1000,-48,0
253359,141,1029,89,45,981,131,48,1028,-48,0
253375,151,1039,69,54,972,151,48,1019,-38,0
253390,141,1019,79,45,981,161,48,1009,-58,0
253406,151,1029,79,63,981,141,48,1019,-29,0
253421,151,1029,79,72,981,151,38,1028,-67,0
253437,131,1029,79,72,962,151,58,1009,-38,0
253453,141,1039,79,45,981,151,67,1009,-38,0
253468,161,1009,69,54,981,151,58,1009,-48,0
253484,141,1039,69,54,962,161,58,1028,-67,0
253500,161,1029,79,27,972,141,48,1009,-58,0
253515,141,1019,79,54,972,131,58,1019,-19,0
253531,151,1019,69,63,972,151,48,1009,-48,0
253546,151,1009,79,63,981,151,67,980,-38,0
253562,141,1019,89,54,972,151,58,1019,-58,0
253578,151,1029,89,54,990,131,48,1019,-38,0
253593,141,1019,89,54,972,151,67,1028,-38,0
253609,141,1029,99,45,981,151,58,1028,-19,0
253625,141,1009,89,81,972,161,58,990,-67,0
253640,141,1029,89,63,981,161,58,1000,-38,0
253656,141,1029,79,54,972,161,58,1009,-58,0
253671,141,1009,79,54,972,161,58,1009,-67,0
253687,141,1029,89,54,990,161,48,1028,-29,0
253703,151,1009,79,63,981,151,67,1019,-67,0
253718,131,1029,79,54,953,141,58,1000,-29,0
253734,141,1039,79,36,981,141,58,1019,-29,0
253750,151,1009,89,54,962,161,48,1009,-48,0
253765,141,1029,89,63,972,151,58,1019,-67,0
253781,151,1019,79,54,972,141,38,1009,-38,0
253796,141,1009,89,54,972,161,58,1019,-67,0
253812,151,1039,89,54,981,141,67,1038,-58,0
253828,151,1029,79,54,972,161,48,1019,-38,0
253843,131,1019,89,54,990,181,48,1028,-58,0
253859,151,1039,69,63,990,161,67,1028,-77,0
253875,141,1029,79,54,972,151,48,1019,-38,0
253890,141,1029,79,45,972,141,58,1009,-48,0
253906,151,1019,89,36,990,151,58,1000,-48,0
253921,141,1029,89,54,981,131,58,1019,-58,0
253937,151,1029,69,54,962,151,48,1009,-48,0
253953,151,1019,89,45,990,151,58,1000,-38,0
253968,121,1029,79,63,972,171,58,1000,-38,0
253984,151,1019,108,63,981,161,48,1019,-58,0
254000,141,1019,89,45,962,171,48,1019,-58,0
254015,131,1039,89,45,972,181,58,1009,-38,0
254031,141,1019,79,27,981,141,58,1009,-38,0
254046,141,1029,99,54,962,171,67,1009,-58,0
254062,151,1000,99,72,972,161,58,1019,-19,0
254078,141,1029,79,63,981,161,58,1019,-19,0
254093,151,1019,79,54,990,151,58,1028,-48,0
254109,151,1019,79,54,953,141,58,1019,-48,0
254125,161,1009,99,36,981,141,48,1009,-48,0
254140,151,1019,89,54,972,131,67,1000,-48,0
254156,131,1029,108,72,972,171,48,1009,-48,0
254171,151,1039,69,54,972,151,58,990,-58,0
254187,151,1019,89,63,953,151,58,1009,-38,0
254203,131,1029,108,45,981,151,38,1028,-48,0
254218,161,1039,89,54,962,161,58,990,-58,0
254234,141,1019,99,27,972,161,58,1028,-48,0
254250,141,1029,89,45,981,151,58,1019,-48,0
254265,151,1009,99,63,981,171,58,1009,-58,0
254281,131,1019,79,54,981,161,58,1009,-38,0
254296,141,1019,89,54,981,161,58,1028,-58,0
254312,131,1049,69,54,981,141,67,1000,-38,0
254328,141,1039,79,54,972,151,48,1019,-58,0
254343,151,1029,89,45,981,161,58,1019,-38,0
254359,131,1019,99,45,990,151,58,1009,-48,0
254375,141,1029,89,45,972,151,48,1028,-19,0
254390,141,1019,89,45,972,151,58,1009,-38,0
254406,141,1029,99,63,972,191,58,1000,-38,0
254421,151,1019,99,45,981,161,58,1009,-48,0
254437,141,1039,89,45,953,151,38,1009,-48,0
254453,131,1039,89,45,990,161,67,1009,-29,0
254468,131,1029,89,54,981,181,67,1000,-29,0
254484,141,1029,99,45,981,151,48,1019,-48,0
254500,141,1029,89,54,972,171,58,1009,-38,0
254515,151,1009,79,54,972,161,48,1009,-48,0
254531,151,1029,59,54,990,151,58,1019,-58,0
254546,151,1009,108,63,972,161,58,1009,-29,0
254562,141,1019,89,45,981,161,48,1009,-38,0
254578,141,1029,69,45,981,151,48,1019,-67,0
254593,131,1029,89,54,972,151,48,1009,-48,0
254609,121,1039,89,45,981,141,48,1019,-48,0
254625,141,1019,89,45,981,181,48,1019,-38,0
254640,141,1029,108,54,981,151,58,1009,-48,0
254656,131,1029,79,63,953,161,58,1028,-38,0
254671,141,1019,89,36,981,171,48,1019,-48,0
254687,141,1019,89,54,981,161,58,1009,-67,0
254703,151,1009,108,54,981,151,58,1019,-38,0
254718,161,1000,79,54,981,131,67,1000,-29,0
254734,141,1039,79,45,972,151,58,1019,-48,0
254750,141,1029,79,54,990,151,67,1009,-38,0
254765,141,1029,89,54,972,171,58,1028,-29,0
254781,151,1019,89,54,962,141,67,1019,-67,0
254796,141,1039,108,45,990,161,58,1009,-38,0
254812,161,1039,69,54,981,131,48,1019,-29,0
254828,141,1019,89,45,972,151,58,1028,-38,0
254843,161,1019,89,54,962,161,58,1000,-38,0
254859,141,1039,79,54,981,141,58,1009,-38,0
254875,131,1029,79,63,981,151,58,1019,-48,0
254890,141,1019,89,36,981,151,67,1009,-29,0
254906,141,1019,99,36,981,151,67,1009,-29,0
254921,131,1029,99,36,972,171,58,1019,-48,0
254937,151,1019,99,45,981,141,67,1000,-67,0
254953,131,1039,79,45,981,171,48,1019,-38,0
254968,141,1019,79,54,972,151,48,1019,-48,0
254984,161,1019,79,45,981,151,67,1019,-38,0
255000,151,1019,89,54,962,171,58,1028,-58,0
255015,131,1039,99,54,972,161,48,1019,-48,0
255031,151,1019,79,54,972,171,58,1019,-48,0
255046,141,1029,79,45,981,171,58,1019,-58,0
255062,141,1039,99,54,981,161,67,1009,-48,0
255078,141,1019,89,45,981,131,58,1028,-29,0
255093,151,1029,79,63,944,151,48,1009,-58,0
255109,141,1019,69,54,981,151,48,1019,-48,0
255125,141,1019,89,45,962,171,48,1009,-38,0
255140,141,1029,69,54,962,161,48,1028,-48,0
255156,141,1029,89,54,962,151,48,1009,-48,0
255171,141,1019,69,36,972,151,48,1028,-48,0
255187,141,1049,79,54,972,141,67,990,-48,0
255203,141,1029,79,45,972,161,58,1000,-58,0
255218,151,1019,108,54,962,171,77,1000,-38,0
255234,141,1019,79,36,981,141,48,1009,-48,0
255250,131,1029,79,45,962,161,58,1019,-58,0
255265,151,1029,79,45,972,151,58,1009,-58,0
255281,151,1019,79,54,962,151,58,1000,-58,0
255296,131,1019,79,54,981,161,58,1019,-48,0
255312,141,1029,79,45,981,151,48,1019,-48,0
255328,151,1029,79,45,1000,131,58,1009,-48,0
255343,151,1009,79,54,962,161,48,1019,-29,0
255359,151,1019,69,54,990,151,48,1019,-38,0
255375,141,1029,69,45,972,151,58,1019,-58,0
255390,141,1039,79,63,972,131,58,1019,-58,0
255406,121,1029,69,45,981,141,58,1000,-58,0
255421,151,1029,99,45,981,151,38,1019,-38,0
255437,131,1029,89,63,972,141,77,1019,-67,0
255453,141,1039,79,54,972,141,58,1000,-48,0
255468,151,1029,79,54,981,151,38,1019,-48,0
255484,141,1039,79,54,1000,171,58,1019,-58,0
255500,151,1009,79,54,962,151,58,1019,-77,0
255515,131,1039,89,54,962,151,48,1009,-48,0
255531,141,1039,79,27,981,141,48,1028,-77,0
255546,141,1019,79,36,981,141,58,1000,-29,0
255562,161,1009,89,45,962,151,58,1000,-29,0
255578,151,1029,79,54,1000,141,48,1028,-38,0
255593,131,1029,79,54,981,151,58,1019,-48,0
255609,151,1039,69,45,972,141,58,990,-38,0
255625,141,1019,79,72,962,151,48,1009,-48,0
255640,141,1019,79,45,981,141,58,1009,-58,0
255656,141,1019,79,54,990,171,67,1009,-38,0
255671,141,1029,69,54,990,171,67,1019,-58,0
255687,141,1029,69,63,972,131,58,1009,-48,0
255703,141,1029,69,54,981,141,58,1009,-48,0
255718,151,1029,79,72,953,141,58,1000,-29,0
255734,141,1019,89,72,953,141,48,1009,-58,0
255750,151,1029,79,54,981,141,58,1000,-58,0
255765,151,1029,79,63,972,141,58,1000,-58,0
255781,151,1029,79,63,972,141,58,1019,-58,0
255796,141,1029,89,63,962,151,38,1019,-48,0
255812,141,1029,89,36,981,131,38,1019,-48,0
255828,141,1029,89,54,972,141,67,1009,-58,0
255843,151,1019,108,54,972,141,58,1009,-48,0
255859,131,1019,69,54,972,151,48,1019,-58,0
255875,141,1029,59,72,981,141,48,1019,-48,0
255890,141,1029,59,54,990,131,48,1019,-48,0
255906,151,1019,69,54,990,131,48,1019,-58,0
255921,141,1019,79,72,972,151,48,1028,-58,0
255937,151,1019,89,63,972,151,77,1000,-48,0
255953,141,1029,79,45,981,121,77,1000,-48,0
255968,141,1029,79,54,981,141,58,1009,-67,0
255984,141,1029,79,36,981,151,58,990,-48,0
256000,141,1019,99,36,981,151,58,1009,-48,0
256015,141,1029,69,54,990,151,67,1009,-67,0
256031,151,1029,69,54,972,131,67,1009,-67,0
256046,131,1019,79,54,990,131,48,1000,-67,0
256062,151,1039,69,63,981,151,48,1009,-48,0
256078,161,1019,69,54,972,141,58,1009,-48,0
256093,161,1019,69,54,972,141,67,1000,-67,0
256109,151,1019,69,72,972,151,58,1019,-67,0
256125,151,1029,69,63,962,151,67,1019,-58,0
256140,151,1019,89,45,972,121,67,1019,-58,0
256156,141,1029,69,63,990,141,58,1009,-58,0
256171,151,1019,79,63,962,141,48,1000,-48,0
256187,141,1019,89,54,981,141,58,1028,-58,0
256203,141,1019,89,54,981,141,58,1028,-67,0
256218,151,1029,89,63,981,141,48,1019,-67,0
256234,161,1029,59,54,972,171,67,1019,-77,0
256250,151,1029,69,54,972,161,58,1009,-58,0
256265,151,1009,79,54,981,131,48,1019,-48,0
256281,141,1039,89,54,990,121,48,1019,-48,0
256296,151,1029,59,63,962,131,48,1028,-58,0
256312,141,1029,59,54,981,131,67,1009,-38,0
256328,141,1029,79,54,990,171,58,1009,-48,0
256343,141,1019,79,54,990,171,58,1009,-67,0
256359,141,1029,79,54,972,121,48,1009,-48,0
256375,141,1029,79,54,981,151,67,990,-38,0
256390,141,1029,69,54,981,151,58,1019,-58,0
256406,151,1029,59,54,981,131,58,1009,-48,0
256421,121,1049,79,63,972,141,48,1019,-58,0
256437,151,1019,69,54,981,151,38,1009,-67,0
256453,141,1039,59,63,981,121,58,1009,-29,0
256468,141,1029,59,54,972,151,48,1009,-67,0
256484,141,1019,79,45,981,131,58,1028,-48,0
256500,121,1029,69,45,981,151,58,1028,-48,0
256515,141,1009,79,45,981,151,67,1019,-58,0
256531,151,1019,79,45,981,131,58,1019,-67,0
256546,161,1029,79,54,972,151,48,1019,-58,0
256562,161,1009,69,63,953,141,58,1019,-67,0
256578,161,1009,89,54,981,131,48,1009,-38,0
256593,151,1029,59,63,962,141,58,1019,-48,0
256609,151,1029,89,54,990,141,67,1028,-77,0
256625,161,1029,69,63,972,151,67,1019,-48,0
256640,161,1029,69,63,972,161,58,1009,-48,0
256656,151,1019,69,63,972,151,58,1009,-48,0
256671,141,1029,89,45,981,131,48,1019,-58,0
256687,161,1019,79,54,990,141,48,1019,-58,0
256703,151,1009,69,63,962,131,48,1019,-38,0
256718,161,1029,69,45,981,141,67,1009,-58,0
256734,151,1009,79,54,972,131,38,1009,-58,0
256750,131,1029,89,54,972,141,67,1000,-38,0
256765,161,1039,59,54,972,141,58,1009,-58,0
256781,141,1009,89,63,981,141,67,1000,-58,0
256796,151,1039,89,45,981,161,58,1028,-38,0
256812,151,1029,89,54,981,121,58,1019,-67,0
256828,141,1019,99,54,962,141,58,1019,-58,0
256843,151,1029,69,45,990,151,29,1009,-48,0
256859,161,1019,79,45,981,141,67,1028,-87,0
256875,151,1019,69,63,972,151,67,1009,-38,0
256890,141,1019,69,54,962,141,48,1019,-58,0
256906,151,1019,79,45,990,131,58,1019,-38,0
256921,151,1029,59,54,972,141,58,1009,-58,0
256937,151,1039,69,54,990,161,48,1019,-58,0
256953,141,1029,79,54,981,131,48,1028,-58,0
256968,161,1029,59,45,981,131,67,1000,-67,0
256984,141,1029,79,54,962,151,67,1009,-38,0
257000,141,1039,59,54,972,171,58,1028,-67,0
257015,161,1009,69,63,972,141,67,1000,-67,0
257031,161,1009,69,54,981,171,67,1000,-67,0
257046,161,1000,79,45,972,151,48,1019,-48,0
257062,151,1039,69,45,981,131,58,1019,-77,0
257078,151,1029,89,45,981,121,67,1019,-58,0
257093,141,1029,69,54,972,131,48,1019,-67,0
257109,151,1009,79,54,981,151,67,1009,-48,0
257125,151,1029,89,54,972,131,58,1038,-87,0
257140,171,1029,59,54,972,161,48,1019,-48,0
257156,151,1039,69,54,981,121,58,1009,-48,0
257171,141,1029,79,27,990,141,67,990,-48,0
257187,141,1019,79,54,972,161,58,1028,-38,0
257203,141,1039,69,63,972,141,58,1009,-77,0
257218,141,1039,69,63,981,141,67,1009,-58,0
257234,161,1019,69,63,981,131,77,980,-48,0
257250,141,1029,69,63,981,151,58,1019,-67,0
257265,161,1029,69,45,981,151,58,1009,-58,0
257281,131,1019,89,45,981,151,58,1000,-48,0
257296,151,1029,79,54,972,131,67,1009,-58,0
257312,151,1019,79,45,962,141,67,1028,-67,0
257328,141,1019,79,45,981,161,58,1028,-58,0
257343,161,1049,69,72,962,131,48,1009,-58,0
257359,141,1049,59,54,981,121,48,1019,-58,0
257375,141,1029,89,54,962,141,58,1019,-48,0
257390,161,1019,89,54,981,141,58,1019,-48,0
257406,161,1009,69,63,981,121,58,1019,-48,0
257421,151,1029,99,72,990,121,67,1009,-77,0
257437,141,1029,79,45,981,151,58,1009,-48,0
257453,151,1039,79,45,972,131,58,1009,-58,0
257468,151,1039,79,45,981,151,58,1019,-48,0
257484,161,1009,79,54,981,131,58,1000,-58,0
257500,141,1039,89,63,972,141,58,1019,-58,0
257515,151,1029,59,63,981,121,58,1009,-67,0
257531,161,1009,89,63,972,151,67,1000,-48,0
257546,151,1019,79,45,981,151,58,1019,-38,0
257562,151,1019,69,72,981,131,58,1019,-29,0
257578,161,1019,89,72,962,131,48,1009,-58,0
257593,151,1029,69,63,972,141,38,1028,-48,0
257609,161,1019,69,54,981,141,38,1019,-77,0
257625,161,1029,79,63,981,141,58,1009,-58,0
257640,171,1029,79,54,981,141,29,1028,-29,0
257656,151,1019,79,54,990,171,48,1019,-67,0
257671,161,1039,79,54,990,141,58,1009,-29,0
257687,141,1019,89,63,962,151,48,1019,-38,0
257703,141,1029,79,54,981,161,48,1009,-58,0
257718,161,1019,79,54,981,141,48,1009,-29,0
257734,151,1019,89,63,981,131,38,1028,-58,0
257750,151,1029,69,54,972,151,58,1028,-77,0
257765,161,1009,89,45,981,141,67,1009,-58,0
257781,161,1029,79,63,981,151,38,1019,-38,0
257796,161,1019,79,45,990,131,58,1028,-67,0
257812,161,1019,79,54,972,151,58,990,-29,0
257828,161,1029,79,63,990,131,38,1009,-48,0
257843,171,1019,89,54,972,141,48,1019,-58,0
257859,151,1029,89,45,981,171,48,1019,-29,0
257875,161,1029,59,63,972,131,48,1019,-38,0
257890,171,1029,59,63,981,141,48,1028,-58,0
257906,171,1019,89,45,990,141,48,1009,-48,0
257921,171,1029,79,45,990,141,48,1038,-48,0
257937,151,1009,79,54,962,141,58,1028,-48,0
257953,161,1029,89,45,972,151,48,1000,-58,0
257968,141,1019,79,54,1000,131,38,1009,-38,0
257984,151,1029,79,54,990,151,48,1000,-38,0
258000,161,1029,79,54,990,131,58,1009,-29,0
258015,151,1029,89,63,972,151,48,1009,-58,0
258031,151,1029,79,45,981,151,38,1019,-48,0
258046,171,1009,89,45,981,161,48,1000,-48,0
258062,151,1029,89,63,962,141,48,1000,-48,0
258078,161,1029,79,45,972,131,38,1028,-77,0
258093,161,1029,79,72,972,161,58,1000,-48,0
258109,141,1019,69,54,981,131,48,1019,-38,0
258125,161,1019,69,54,972,161,48,1019,-38,0
258140,171,1039,89,54,981,161,38,1028,-38,0
258156,151,1019,59,54,972,141,38,1019,-38,0
258171,151,1039,79,63,981,161,48,1038,-67,0
258187,171,1019,69,54,981,141,48,1019,-29,0
258203,161,1009,89,63,972,151,58,1019,-58,0
258218,151,1019,99,72,962,141,48,1000,-38,0
258234,151,1039,89,54,972,171,48,1009,-29,0
258250,151,1029,79,54,990,141,58,1009,-58,0
258265,151,1009,79,45,990,161,48,1028,-48,0
258281,151,1039,69,45,981,141,58,1019,-48,0
258296,151,1029,99,63,981,171,67,1009,-48,0
258312,171,1029,89,63,990,131,48,1009,-29,0
258328,151,1019,108,54,972,131,58,1009,-48,0
258343,161,1029,89,45,981,141,58,1028,-58,0
